x-axis,1,2
second,Volt,Volt
-45.100E-03,+1.987500E+00,+2.012500E+00
-45.000E-03,+1.909375E+00,+1.950000E+00
-44.900E-03,+1.800000E+00,+1.840625E+00
-44.800E-03,+1.706250E+00,+1.731250E+00
-44.700E-03,+1.581250E+00,+1.621875E+00
-44.600E-03,+1.471875E+00,+1.465625E+00
-44.500E-03,+1.346875E+00,+1.325000E+00
-44.400E-03,+1.237500E+00,+1.215625E+00
-44.300E-03,+1.112500E+00,+1.075000E+00
-44.200E-03,+1.034375E+00,+996.875E-03
-44.100E-03,+956.250E-03,+887.500E-03
-44.000E-03,+909.375E-03,+809.375E-03
-43.900E-03,+862.500E-03,+762.500E-03
-43.800E-03,+846.875E-03,+746.875E-03
-43.700E-03,+846.875E-03,+731.250E-03
-43.600E-03,+893.750E-03,+762.500E-03
-43.500E-03,+925.000E-03,+809.375E-03
-43.400E-03,+1.003125E+00,+903.125E-03
-43.300E-03,+1.096875E+00,+996.875E-03
-43.200E-03,+1.190625E+00,+1.090625E+00
-43.100E-03,+1.315625E+00,+1.215625E+00
-43.000E-03,+1.440625E+00,+1.325000E+00
-42.900E-03,+1.565625E+00,+1.465625E+00
-42.800E-03,+1.675000E+00,+1.621875E+00
-42.700E-03,+1.784375E+00,+1.731250E+00
-42.600E-03,+1.878125E+00,+1.856250E+00
-42.500E-03,+1.987500E+00,+1.950000E+00
-42.400E-03,+2.034375E+00,+2.028125E+00
-42.300E-03,+2.081250E+00,+2.090625E+00
-42.200E-03,+2.112500E+00,+2.121875E+00
-42.100E-03,+2.128125E+00,+2.137500E+00
-42.000E-03,+2.112500E+00,+2.137500E+00
-41.900E-03,+2.050000E+00,+2.106250E+00
-41.800E-03,+2.018750E+00,+2.059375E+00
-41.700E-03,+1.925000E+00,+1.981250E+00
-41.600E-03,+1.846875E+00,+1.871875E+00
-41.500E-03,+1.753125E+00,+1.762500E+00
-41.400E-03,+1.643750E+00,+1.637500E+00
-41.300E-03,+1.518750E+00,+1.528125E+00
-41.200E-03,+1.393750E+00,+1.356250E+00
-41.100E-03,+1.284375E+00,+1.231250E+00
-41.000E-03,+1.159375E+00,+1.121875E+00
-40.900E-03,+1.065625E+00,+1.012500E+00
-40.800E-03,+971.875E-03,+918.750E-03
-40.700E-03,+909.375E-03,+825.000E-03
-40.600E-03,+878.125E-03,+793.750E-03
-40.500E-03,+846.875E-03,+746.875E-03
-40.400E-03,+846.875E-03,+715.625E-03
-40.300E-03,+878.125E-03,+746.875E-03
-40.200E-03,+909.375E-03,+793.750E-03
-40.100E-03,+971.875E-03,+903.125E-03
-40.000E-03,+1.081250E+00,+965.625E-03
-39.900E-03,+1.143750E+00,+1.028125E+00
-39.800E-03,+1.268750E+00,+1.184375E+00
-39.700E-03,+1.378125E+00,+1.293750E+00
-39.600E-03,+1.518750E+00,+1.434375E+00
-39.500E-03,+1.628125E+00,+1.590625E+00
-39.400E-03,+1.737500E+00,+1.700000E+00
-39.300E-03,+1.846875E+00,+1.825000E+00
-39.200E-03,+1.940625E+00,+1.918750E+00
-39.100E-03,+2.003125E+00,+1.996875E+00
-39.000E-03,+2.065625E+00,+2.075000E+00
-38.900E-03,+2.096875E+00,+2.121875E+00
-38.800E-03,+2.096875E+00,+2.153125E+00
-38.700E-03,+2.096875E+00,+2.137500E+00
-38.600E-03,+2.065625E+00,+2.121875E+00
-38.500E-03,+2.034375E+00,+2.075000E+00
-38.400E-03,+1.956250E+00,+1.981250E+00
-38.300E-03,+1.878125E+00,+1.903125E+00
-38.200E-03,+1.784375E+00,+1.793750E+00
-38.100E-03,+1.659375E+00,+1.684375E+00
-38.000E-03,+1.565625E+00,+1.559375E+00
-37.900E-03,+1.425000E+00,+1.418750E+00
-37.800E-03,+1.315625E+00,+1.309375E+00
-37.700E-03,+1.206250E+00,+1.153125E+00
-37.600E-03,+1.096875E+00,+1.028125E+00
-37.500E-03,+1.003125E+00,+903.125E-03
-37.400E-03,+940.625E-03,+856.250E-03
-37.300E-03,+893.750E-03,+793.750E-03
-37.200E-03,+862.500E-03,+762.500E-03
-37.100E-03,+846.875E-03,+731.250E-03
-37.000E-03,+846.875E-03,+746.875E-03
-36.900E-03,+893.750E-03,+778.125E-03
-36.800E-03,+940.625E-03,+856.250E-03
-36.700E-03,+1.018750E+00,+918.750E-03
-36.600E-03,+1.128125E+00,+996.875E-03
-36.500E-03,+1.221875E+00,+1.137500E+00
-36.400E-03,+1.346875E+00,+1.246875E+00
-36.300E-03,+1.456250E+00,+1.356250E+00
-36.200E-03,+1.596875E+00,+1.528125E+00
-36.100E-03,+1.706250E+00,+1.653125E+00
-36.000E-03,+1.815625E+00,+1.778125E+00
-35.900E-03,+1.909375E+00,+1.887500E+00
-35.800E-03,+1.971875E+00,+1.996875E+00
-35.700E-03,+2.065625E+00,+2.059375E+00
-35.600E-03,+2.081250E+00,+2.121875E+00
-35.500E-03,+2.096875E+00,+2.137500E+00
-35.400E-03,+2.096875E+00,+2.153125E+00
-35.300E-03,+2.112500E+00,+2.137500E+00
-35.200E-03,+2.034375E+00,+2.090625E+00
-35.100E-03,+1.987500E+00,+2.028125E+00
-35.000E-03,+1.893750E+00,+1.934375E+00
-34.900E-03,+1.800000E+00,+1.840625E+00
-34.800E-03,+1.690625E+00,+1.731250E+00
-34.700E-03,+1.581250E+00,+1.590625E+00
-34.600E-03,+1.487500E+00,+1.450000E+00
-34.500E-03,+1.362500E+00,+1.340625E+00
-34.400E-03,+1.237500E+00,+1.215625E+00
-34.300E-03,+1.128125E+00,+1.075000E+00
-34.200E-03,+1.050000E+00,+996.875E-03
-34.100E-03,+971.875E-03,+887.500E-03
-34.000E-03,+893.750E-03,+793.750E-03
-33.900E-03,+862.500E-03,+778.125E-03
-33.800E-03,+846.875E-03,+731.250E-03
-33.700E-03,+846.875E-03,+731.250E-03
-33.600E-03,+893.750E-03,+762.500E-03
-33.500E-03,+925.000E-03,+840.625E-03
-33.400E-03,+1.003125E+00,+903.125E-03
-33.300E-03,+1.096875E+00,+965.625E-03
-33.200E-03,+1.190625E+00,+1.090625E+00
-33.100E-03,+1.315625E+00,+1.215625E+00
-33.000E-03,+1.440625E+00,+1.325000E+00
-32.900E-03,+1.550000E+00,+1.465625E+00
-32.800E-03,+1.675000E+00,+1.606250E+00
-32.700E-03,+1.784375E+00,+1.715625E+00
-32.600E-03,+1.878125E+00,+1.856250E+00
-32.500E-03,+1.971875E+00,+1.950000E+00
-32.400E-03,+2.018750E+00,+2.028125E+00
-32.300E-03,+2.065625E+00,+2.075000E+00
-32.200E-03,+2.096875E+00,+2.137500E+00
-32.100E-03,+2.112500E+00,+2.153125E+00
-32.000E-03,+2.081250E+00,+2.137500E+00
-31.900E-03,+2.065625E+00,+2.121875E+00
-31.800E-03,+2.018750E+00,+2.043750E+00
-31.700E-03,+1.940625E+00,+1.965625E+00
-31.600E-03,+1.831250E+00,+1.871875E+00
-31.500E-03,+1.753125E+00,+1.778125E+00
-31.400E-03,+1.643750E+00,+1.653125E+00
-31.300E-03,+1.503125E+00,+1.512500E+00
-31.200E-03,+1.393750E+00,+1.371875E+00
-31.100E-03,+1.284375E+00,+1.246875E+00
-31.000E-03,+1.143750E+00,+1.121875E+00
-30.900E-03,+1.050000E+00,+1.012500E+00
-30.800E-03,+971.875E-03,+887.500E-03
-30.700E-03,+925.000E-03,+840.625E-03
-30.600E-03,+862.500E-03,+762.500E-03
-30.500E-03,+846.875E-03,+746.875E-03
-30.400E-03,+831.250E-03,+731.250E-03
-30.300E-03,+862.500E-03,+762.500E-03
-30.200E-03,+925.000E-03,+793.750E-03
-30.100E-03,+971.875E-03,+856.250E-03
-30.000E-03,+1.065625E+00,+950.000E-03
-29.900E-03,+1.159375E+00,+1.059375E+00
-29.800E-03,+1.268750E+00,+1.168750E+00
-29.700E-03,+1.393750E+00,+1.293750E+00
-29.600E-03,+1.503125E+00,+1.418750E+00
-29.500E-03,+1.643750E+00,+1.559375E+00
-29.400E-03,+1.737500E+00,+1.684375E+00
-29.300E-03,+1.862500E+00,+1.809375E+00
-29.200E-03,+1.940625E+00,+1.918750E+00
-29.100E-03,+2.003125E+00,+1.996875E+00
-29.000E-03,+2.065625E+00,+2.075000E+00
-28.900E-03,+2.081250E+00,+2.137500E+00
-28.800E-03,+2.112500E+00,+2.137500E+00
-28.700E-03,+2.096875E+00,+2.137500E+00
-28.600E-03,+2.065625E+00,+2.121875E+00
-28.500E-03,+2.034375E+00,+2.075000E+00
-28.400E-03,+1.971875E+00,+1.981250E+00
-28.300E-03,+1.878125E+00,+1.918750E+00
-28.200E-03,+1.784375E+00,+1.809375E+00
-28.100E-03,+1.675000E+00,+1.684375E+00
-28.000E-03,+1.550000E+00,+1.559375E+00
-27.900E-03,+1.425000E+00,+1.434375E+00
-27.800E-03,+1.315625E+00,+1.278125E+00
-27.700E-03,+1.190625E+00,+1.168750E+00
-27.600E-03,+1.096875E+00,+1.028125E+00
-27.500E-03,+1.003125E+00,+934.375E-03
-27.400E-03,+940.625E-03,+840.625E-03
-27.300E-03,+878.125E-03,+793.750E-03
-27.200E-03,+846.875E-03,+746.875E-03
-27.100E-03,+846.875E-03,+746.875E-03
-27.000E-03,+862.500E-03,+746.875E-03
-26.900E-03,+878.125E-03,+778.125E-03
-26.800E-03,+940.625E-03,+856.250E-03
-26.700E-03,+1.034375E+00,+918.750E-03
-26.600E-03,+1.128125E+00,+1.012500E+00
-26.500E-03,+1.237500E+00,+1.137500E+00
-26.400E-03,+1.362500E+00,+1.262500E+00
-26.300E-03,+1.471875E+00,+1.403125E+00
-26.200E-03,+1.581250E+00,+1.528125E+00
-26.100E-03,+1.721875E+00,+1.653125E+00
-26.000E-03,+1.815625E+00,+1.762500E+00
-25.900E-03,+1.909375E+00,+1.887500E+00
-25.800E-03,+1.987500E+00,+1.965625E+00
-25.700E-03,+2.050000E+00,+2.043750E+00
-25.600E-03,+2.096875E+00,+2.137500E+00
-25.500E-03,+2.112500E+00,+2.121875E+00
-25.400E-03,+2.112500E+00,+2.153125E+00
-25.300E-03,+2.096875E+00,+2.137500E+00
-25.200E-03,+2.050000E+00,+2.090625E+00
-25.100E-03,+1.987500E+00,+2.043750E+00
-25.000E-03,+1.893750E+00,+1.934375E+00
-24.900E-03,+1.815625E+00,+1.840625E+00
-24.800E-03,+1.706250E+00,+1.731250E+00
-24.700E-03,+1.596875E+00,+1.590625E+00
-24.600E-03,+1.471875E+00,+1.465625E+00
-24.500E-03,+1.362500E+00,+1.325000E+00
-24.400E-03,+1.253125E+00,+1.200000E+00
-24.300E-03,+1.112500E+00,+1.075000E+00
-24.200E-03,+1.050000E+00,+965.625E-03
-24.100E-03,+956.250E-03,+903.125E-03
-24.000E-03,+909.375E-03,+825.000E-03
-23.900E-03,+878.125E-03,+762.500E-03
-23.800E-03,+846.875E-03,+731.250E-03
-23.700E-03,+862.500E-03,+731.250E-03
-23.600E-03,+878.125E-03,+778.125E-03
-23.500E-03,+940.625E-03,+825.000E-03
-23.400E-03,+1.003125E+00,+903.125E-03
-23.300E-03,+1.096875E+00,+981.250E-03
-23.200E-03,+1.190625E+00,+1.090625E+00
-23.100E-03,+1.315625E+00,+1.215625E+00
-23.000E-03,+1.440625E+00,+1.340625E+00
-22.900E-03,+1.550000E+00,+1.481250E+00
-22.800E-03,+1.675000E+00,+1.637500E+00
-22.700E-03,+1.784375E+00,+1.731250E+00
-22.600E-03,+1.878125E+00,+1.840625E+00
-22.500E-03,+1.987500E+00,+1.965625E+00
-22.400E-03,+2.034375E+00,+2.028125E+00
-22.300E-03,+2.081250E+00,+2.090625E+00
-22.200E-03,+2.112500E+00,+2.121875E+00
-22.100E-03,+2.112500E+00,+2.153125E+00
-22.000E-03,+2.112500E+00,+2.153125E+00
-21.900E-03,+2.050000E+00,+2.106250E+00
-21.800E-03,+1.987500E+00,+2.043750E+00
-21.700E-03,+1.940625E+00,+1.965625E+00
-21.600E-03,+1.831250E+00,+1.887500E+00
-21.500E-03,+1.737500E+00,+1.778125E+00
-21.400E-03,+1.628125E+00,+1.637500E+00
-21.300E-03,+1.503125E+00,+1.496875E+00
-21.200E-03,+1.393750E+00,+1.387500E+00
-21.100E-03,+1.253125E+00,+1.262500E+00
-21.000E-03,+1.159375E+00,+1.121875E+00
-20.900E-03,+1.050000E+00,+996.875E-03
-20.800E-03,+987.500E-03,+903.125E-03
-20.700E-03,+909.375E-03,+840.625E-03
-20.600E-03,+878.125E-03,+778.125E-03
-20.500E-03,+846.875E-03,+746.875E-03
-20.400E-03,+846.875E-03,+746.875E-03
-20.300E-03,+862.500E-03,+762.500E-03
-20.200E-03,+925.000E-03,+809.375E-03
-20.100E-03,+971.875E-03,+871.875E-03
-20.000E-03,+1.081250E+00,+934.375E-03
-19.900E-03,+1.159375E+00,+1.075000E+00
-19.800E-03,+1.284375E+00,+1.184375E+00
-19.700E-03,+1.393750E+00,+1.293750E+00
-19.600E-03,+1.503125E+00,+1.434375E+00
-19.500E-03,+1.643750E+00,+1.575000E+00
-19.400E-03,+1.737500E+00,+1.715625E+00
-19.300E-03,+1.831250E+00,+1.825000E+00
-19.200E-03,+1.940625E+00,+1.903125E+00
-19.100E-03,+2.003125E+00,+1.996875E+00
-19.000E-03,+2.050000E+00,+2.075000E+00
-18.900E-03,+2.081250E+00,+2.121875E+00
-18.800E-03,+2.112500E+00,+2.137500E+00
-18.700E-03,+2.112500E+00,+2.137500E+00
-18.600E-03,+2.081250E+00,+2.137500E+00
-18.500E-03,+2.034375E+00,+2.090625E+00
-18.400E-03,+1.940625E+00,+1.996875E+00
-18.300E-03,+1.878125E+00,+1.903125E+00
-18.200E-03,+1.768750E+00,+1.809375E+00
-18.100E-03,+1.675000E+00,+1.684375E+00
-18.000E-03,+1.565625E+00,+1.559375E+00
-17.900E-03,+1.425000E+00,+1.418750E+00
-17.800E-03,+1.300000E+00,+1.293750E+00
-17.700E-03,+1.206250E+00,+1.168750E+00
-17.600E-03,+1.096875E+00,+1.043750E+00
-17.500E-03,+1.018750E+00,+934.375E-03
-17.400E-03,+909.375E-03,+871.875E-03
-17.300E-03,+878.125E-03,+793.750E-03
-17.200E-03,+846.875E-03,+762.500E-03
-17.100E-03,+846.875E-03,+731.250E-03
-17.000E-03,+862.500E-03,+746.875E-03
-16.900E-03,+893.750E-03,+778.125E-03
-16.800E-03,+956.250E-03,+840.625E-03
-16.700E-03,+1.034375E+00,+934.375E-03
-16.600E-03,+1.112500E+00,+1.012500E+00
-16.500E-03,+1.253125E+00,+1.121875E+00
-16.400E-03,+1.362500E+00,+1.262500E+00
-16.300E-03,+1.487500E+00,+1.387500E+00
-16.200E-03,+1.612500E+00,+1.512500E+00
-16.100E-03,+1.706250E+00,+1.668750E+00
-16.000E-03,+1.815625E+00,+1.778125E+00
-15.900E-03,+1.925000E+00,+1.887500E+00
-15.800E-03,+2.003125E+00,+1.981250E+00
-15.700E-03,+2.065625E+00,+2.059375E+00
-15.600E-03,+2.081250E+00,+2.106250E+00
-15.500E-03,+2.112500E+00,+2.137500E+00
-15.400E-03,+2.112500E+00,+2.153125E+00
-15.300E-03,+2.081250E+00,+2.137500E+00
-15.200E-03,+2.050000E+00,+2.090625E+00
-15.100E-03,+1.971875E+00,+2.028125E+00
-15.000E-03,+1.909375E+00,+1.934375E+00
-14.900E-03,+1.800000E+00,+1.856250E+00
-14.800E-03,+1.706250E+00,+1.731250E+00
-14.700E-03,+1.581250E+00,+1.606250E+00
-14.600E-03,+1.440625E+00,+1.481250E+00
-14.500E-03,+1.346875E+00,+1.340625E+00
-14.400E-03,+1.237500E+00,+1.200000E+00
-14.300E-03,+1.112500E+00,+1.090625E+00
-14.200E-03,+1.050000E+00,+981.250E-03
-14.100E-03,+956.250E-03,+903.125E-03
-14.000E-03,+893.750E-03,+793.750E-03
-13.900E-03,+862.500E-03,+778.125E-03
-13.800E-03,+862.500E-03,+746.875E-03
-13.700E-03,+862.500E-03,+746.875E-03
-13.600E-03,+878.125E-03,+778.125E-03
-13.500E-03,+925.000E-03,+809.375E-03
-13.400E-03,+1.003125E+00,+887.500E-03
-13.300E-03,+1.096875E+00,+965.625E-03
-13.200E-03,+1.190625E+00,+1.075000E+00
-13.100E-03,+1.315625E+00,+1.200000E+00
-13.000E-03,+1.425000E+00,+1.340625E+00
-12.900E-03,+1.550000E+00,+1.481250E+00
-12.800E-03,+1.690625E+00,+1.606250E+00
-12.700E-03,+1.784375E+00,+1.746875E+00
-12.600E-03,+1.878125E+00,+1.856250E+00
-12.500E-03,+1.956250E+00,+1.965625E+00
-12.400E-03,+2.018750E+00,+2.028125E+00
-12.300E-03,+2.065625E+00,+2.106250E+00
-12.200E-03,+2.112500E+00,+2.137500E+00
-12.100E-03,+2.112500E+00,+2.153125E+00
-12.000E-03,+2.112500E+00,+2.121875E+00
-11.900E-03,+2.081250E+00,+2.106250E+00
-11.800E-03,+2.003125E+00,+2.043750E+00
-11.700E-03,+1.909375E+00,+1.965625E+00
-11.600E-03,+1.815625E+00,+1.871875E+00
-11.500E-03,+1.753125E+00,+1.762500E+00
-11.400E-03,+1.628125E+00,+1.653125E+00
-11.300E-03,+1.503125E+00,+1.512500E+00
-11.200E-03,+1.409375E+00,+1.371875E+00
-11.100E-03,+1.268750E+00,+1.246875E+00
-11.000E-03,+1.159375E+00,+1.121875E+00
-10.900E-03,+1.065625E+00,+981.250E-03
-10.800E-03,+987.500E-03,+918.750E-03
-10.700E-03,+909.375E-03,+825.000E-03
-10.600E-03,+862.500E-03,+778.125E-03
-10.500E-03,+846.875E-03,+762.500E-03
-10.400E-03,+846.875E-03,+731.250E-03
-10.300E-03,+878.125E-03,+746.875E-03
-10.200E-03,+909.375E-03,+778.125E-03
-10.100E-03,+971.875E-03,+871.875E-03
-10.000E-03,+1.081250E+00,+934.375E-03
-9.900E-03,+1.159375E+00,+1.059375E+00
-9.800E-03,+1.268750E+00,+1.168750E+00
-9.700E-03,+1.378125E+00,+1.309375E+00
-9.600E-03,+1.518750E+00,+1.434375E+00
-9.500E-03,+1.643750E+00,+1.575000E+00
-9.400E-03,+1.737500E+00,+1.700000E+00
-9.300E-03,+1.846875E+00,+1.809375E+00
-9.200E-03,+1.940625E+00,+1.918750E+00
-9.100E-03,+2.003125E+00,+1.996875E+00
-9.000E-03,+2.050000E+00,+2.090625E+00
-8.900E-03,+2.096875E+00,+2.121875E+00
-8.800E-03,+2.128125E+00,+2.137500E+00
-8.700E-03,+2.096875E+00,+2.121875E+00
-8.600E-03,+2.081250E+00,+2.121875E+00
-8.500E-03,+2.034375E+00,+2.075000E+00
-8.400E-03,+1.956250E+00,+1.996875E+00
-8.300E-03,+1.878125E+00,+1.918750E+00
-8.200E-03,+1.784375E+00,+1.793750E+00
-8.100E-03,+1.659375E+00,+1.684375E+00
-8.000E-03,+1.550000E+00,+1.559375E+00
-7.900E-03,+1.425000E+00,+1.418750E+00
-7.800E-03,+1.315625E+00,+1.293750E+00
-7.700E-03,+1.206250E+00,+1.153125E+00
-7.600E-03,+1.081250E+00,+1.043750E+00
-7.500E-03,+1.003125E+00,+950.000E-03
-7.400E-03,+925.000E-03,+856.250E-03
-7.300E-03,+878.125E-03,+793.750E-03
-7.200E-03,+846.875E-03,+746.875E-03
-7.100E-03,+862.500E-03,+731.250E-03
-7.000E-03,+862.500E-03,+746.875E-03
-6.900E-03,+893.750E-03,+778.125E-03
-6.800E-03,+940.625E-03,+840.625E-03
-6.700E-03,+1.018750E+00,+934.375E-03
-6.600E-03,+1.128125E+00,+1.028125E+00
-6.500E-03,+1.221875E+00,+1.121875E+00
-6.400E-03,+1.346875E+00,+1.262500E+00
-6.300E-03,+1.456250E+00,+1.387500E+00
-6.200E-03,+1.612500E+00,+1.528125E+00
-6.100E-03,+1.721875E+00,+1.668750E+00
-6.000E-03,+1.815625E+00,+1.793750E+00
-5.900E-03,+1.909375E+00,+1.903125E+00
-5.800E-03,+1.971875E+00,+1.981250E+00
-5.700E-03,+2.050000E+00,+2.075000E+00
-5.600E-03,+2.096875E+00,+2.106250E+00
-5.500E-03,+2.112500E+00,+2.153125E+00
-5.400E-03,+2.112500E+00,+2.137500E+00
-5.300E-03,+2.081250E+00,+2.121875E+00
-5.200E-03,+2.034375E+00,+2.090625E+00
-5.100E-03,+1.987500E+00,+2.028125E+00
-5.000E-03,+1.909375E+00,+1.934375E+00
-4.900E-03,+1.815625E+00,+1.840625E+00
-4.800E-03,+1.706250E+00,+1.731250E+00
-4.700E-03,+1.581250E+00,+1.590625E+00
-4.600E-03,+1.471875E+00,+1.465625E+00
-4.500E-03,+1.362500E+00,+1.325000E+00
-4.400E-03,+1.221875E+00,+1.215625E+00
-4.300E-03,+1.128125E+00,+1.075000E+00
-4.200E-03,+1.034375E+00,+981.250E-03
-4.100E-03,+956.250E-03,+887.500E-03
-4.000E-03,+893.750E-03,+809.375E-03
-3.900E-03,+862.500E-03,+778.125E-03
-3.800E-03,+846.875E-03,+746.875E-03
-3.700E-03,+862.500E-03,+746.875E-03
-3.600E-03,+878.125E-03,+778.125E-03
-3.500E-03,+940.625E-03,+825.000E-03
-3.400E-03,+1.003125E+00,+887.500E-03
-3.300E-03,+1.081250E+00,+981.250E-03
-3.200E-03,+1.190625E+00,+1.106250E+00
-3.100E-03,+1.300000E+00,+1.215625E+00
-3.000E-03,+1.440625E+00,+1.340625E+00
-2.900E-03,+1.550000E+00,+1.481250E+00
-2.800E-03,+1.659375E+00,+1.606250E+00
-2.700E-03,+1.784375E+00,+1.746875E+00
-2.600E-03,+1.862500E+00,+1.856250E+00
-2.500E-03,+1.971875E+00,+1.950000E+00
-2.400E-03,+2.034375E+00,+2.028125E+00
-2.300E-03,+2.081250E+00,+2.106250E+00
-2.200E-03,+2.096875E+00,+2.153125E+00
-2.100E-03,+2.112500E+00,+2.137500E+00
-2.000E-03,+2.081250E+00,+2.137500E+00
-1.900E-03,+2.065625E+00,+2.106250E+00
-1.800E-03,+2.003125E+00,+2.043750E+00
-1.700E-03,+1.940625E+00,+1.981250E+00
-1.600E-03,+1.862500E+00,+1.871875E+00
-1.500E-03,+1.737500E+00,+1.778125E+00
-1.400E-03,+1.628125E+00,+1.653125E+00
-1.300E-03,+1.503125E+00,+1.512500E+00
-1.200E-03,+1.378125E+00,+1.387500E+00
-1.100E-03,+1.268750E+00,+1.246875E+00
-1.000E-03,+1.175000E+00,+1.106250E+00
-900E-06,+1.065625E+00,+996.875E-03
-800E-06,+971.875E-03,+903.125E-03
-700E-06,+909.375E-03,+840.625E-03
-600E-06,+862.500E-03,+793.750E-03
-500E-06,+846.875E-03,+746.875E-03
-400E-06,+846.875E-03,+731.250E-03
-300E-06,+862.500E-03,+746.875E-03
-200E-06,+893.750E-03,+793.750E-03
-100E-06,+971.875E-03,+871.875E-03
+0.0E+00,+1.050000E+00,+950.000E-03
+100E-06,+1.159375E+00,+1.043750E+00
+200E-06,+1.284375E+00,+1.153125E+00
+300E-06,+1.378125E+00,+1.293750E+00
+400E-06,+1.518750E+00,+1.450000E+00
+500E-06,+1.628125E+00,+1.575000E+00
+600E-06,+1.737500E+00,+1.700000E+00
+700E-06,+1.846875E+00,+1.825000E+00
+800E-06,+1.925000E+00,+1.918750E+00
+900E-06,+2.003125E+00,+2.012500E+00
+1.000E-03,+2.050000E+00,+2.090625E+00
+1.100E-03,+2.081250E+00,+2.137500E+00
+1.200E-03,+2.128125E+00,+2.137500E+00
+1.300E-03,+2.081250E+00,+2.137500E+00
+1.400E-03,+2.081250E+00,+2.121875E+00
+1.500E-03,+2.034375E+00,+2.059375E+00
+1.600E-03,+1.971875E+00,+1.996875E+00
+1.700E-03,+1.878125E+00,+1.903125E+00
+1.800E-03,+1.784375E+00,+1.793750E+00
+1.900E-03,+1.675000E+00,+1.700000E+00
+2.000E-03,+1.534375E+00,+1.543750E+00
+2.100E-03,+1.440625E+00,+1.418750E+00
+2.200E-03,+1.300000E+00,+1.278125E+00
+2.300E-03,+1.190625E+00,+1.153125E+00
+2.400E-03,+1.096875E+00,+1.028125E+00
+2.500E-03,+1.003125E+00,+934.375E-03
+2.600E-03,+940.625E-03,+840.625E-03
+2.700E-03,+893.750E-03,+793.750E-03
+2.800E-03,+846.875E-03,+746.875E-03
+2.900E-03,+846.875E-03,+715.625E-03
+3.000E-03,+862.500E-03,+746.875E-03
+3.100E-03,+893.750E-03,+778.125E-03
+3.200E-03,+956.250E-03,+840.625E-03
+3.300E-03,+1.034375E+00,+918.750E-03
+3.400E-03,+1.143750E+00,+996.875E-03
+3.500E-03,+1.253125E+00,+1.121875E+00
+3.600E-03,+1.378125E+00,+1.262500E+00
+3.700E-03,+1.456250E+00,+1.387500E+00
+3.800E-03,+1.581250E+00,+1.528125E+00
+3.900E-03,+1.690625E+00,+1.637500E+00
+4.000E-03,+1.815625E+00,+1.762500E+00
+4.100E-03,+1.909375E+00,+1.903125E+00
+4.200E-03,+1.987500E+00,+1.981250E+00
+4.300E-03,+2.050000E+00,+2.075000E+00
+4.400E-03,+2.065625E+00,+2.106250E+00
+4.500E-03,+2.112500E+00,+2.137500E+00
+4.600E-03,+2.112500E+00,+2.153125E+00
+4.700E-03,+2.096875E+00,+2.137500E+00
