x-axis,1
second,Volt
-5.00000E-03,+10.55156E-03
-4.99000E-03,+12.34844E-03
-4.98000E-03,+13.98906E-03
-4.97000E-03,+15.47344E-03
-4.96000E-03,+16.91875E-03
-4.95000E-03,+18.32500E-03
-4.94000E-03,+19.80937E-03
-4.93000E-03,+21.05937E-03
-4.92000E-03,+22.19219E-03
-4.91000E-03,+23.32500E-03
-4.90000E-03,+24.26250E-03
-4.89000E-03,+25.16094E-03
-4.88000E-03,+25.86406E-03
-4.87000E-03,+26.56719E-03
-4.86000E-03,+27.11406E-03
-4.85000E-03,+27.46562E-03
-4.84000E-03,+27.85625E-03
-4.83000E-03,+28.01250E-03
-4.82000E-03,+28.20781E-03
-4.81000E-03,+27.97344E-03
-4.80000E-03,+27.81719E-03
-4.79000E-03,+27.34844E-03
-4.78000E-03,+27.07500E-03
-4.77000E-03,+26.52812E-03
-4.76000E-03,+25.78594E-03
-4.75000E-03,+24.96562E-03
-4.74000E-03,+24.06719E-03
-4.73000E-03,+23.20781E-03
-4.72000E-03,+21.99687E-03
-4.71000E-03,+20.82500E-03
-4.70000E-03,+19.45781E-03
-4.69000E-03,+18.16875E-03
-4.68000E-03,+16.68437E-03
-4.67000E-03,+15.08281E-03
-4.66000E-03,+13.67656E-03
-4.65000E-03,+12.03594E-03
-4.64000E-03,+10.39531E-03
-4.63000E-03,+8.48125E-03
-4.62000E-03,+6.80156E-03
-4.61000E-03,+4.92656E-03
-4.60000E-03,+3.05156E-03
-4.59000E-03,+1.25469E-03
-4.58000E-03,-620.31E-06
-4.57000E-03,-2.41719E-03
-4.56000E-03,-4.40937E-03
-4.55000E-03,-6.16719E-03
-4.54000E-03,-8.04219E-03
-4.53000E-03,-9.95625E-03
-4.52000E-03,-11.75312E-03
-4.51000E-03,-13.66719E-03
-4.50000E-03,-15.19062E-03
-4.49000E-03,-17.06562E-03
-4.48000E-03,-18.62812E-03
-4.47000E-03,-20.38594E-03
-4.46000E-03,-21.75312E-03
-4.45000E-03,-23.19844E-03
-4.44000E-03,-24.56562E-03
-4.43000E-03,-25.81562E-03
-4.42000E-03,-27.02656E-03
-4.41000E-03,-28.08125E-03
-4.40000E-03,-29.13594E-03
-4.39000E-03,-29.83906E-03
-4.38000E-03,-30.62031E-03
-4.37000E-03,-31.20625E-03
-4.36000E-03,-31.75312E-03
-4.35000E-03,-32.22187E-03
-4.34000E-03,-32.45625E-03
-4.33000E-03,-32.65156E-03
-4.32000E-03,-32.57344E-03
-4.31000E-03,-32.65156E-03
-4.30000E-03,-32.45625E-03
-4.29000E-03,-32.10469E-03
-4.28000E-03,-31.67500E-03
-4.27000E-03,-31.08906E-03
-4.26000E-03,-30.50312E-03
-4.25000E-03,-29.64375E-03
-4.24000E-03,-28.94062E-03
-4.23000E-03,-27.96406E-03
-4.22000E-03,-26.94844E-03
-4.21000E-03,-25.69844E-03
-4.20000E-03,-24.40937E-03
-4.19000E-03,-23.12031E-03
-4.18000E-03,-21.55781E-03
-4.17000E-03,-20.07344E-03
-4.16000E-03,-18.43281E-03
-4.15000E-03,-16.75312E-03
-4.14000E-03,-14.99531E-03
-4.13000E-03,-13.15937E-03
-4.12000E-03,-11.36250E-03
-4.11000E-03,-9.48750E-03
-4.10000E-03,-7.72969E-03
-4.09000E-03,-5.73750E-03
-4.08000E-03,-3.94062E-03
-4.07000E-03,-1.87031E-03
-4.06000E-03,-190.62E-06
-4.05000E-03,+1.72344E-03
-4.04000E-03,+3.63750E-03
-4.03000E-03,+5.43437E-03
-4.02000E-03,+7.27031E-03
-4.01000E-03,+9.02812E-03
-4.00000E-03,+10.86406E-03
-3.99000E-03,+12.54375E-03
-3.98000E-03,+14.22344E-03
-3.97000E-03,+15.70781E-03
-3.96000E-03,+17.38750E-03
-3.95000E-03,+18.67656E-03
-3.94000E-03,+20.12187E-03
-3.93000E-03,+21.45000E-03
-3.92000E-03,+22.73906E-03
-3.91000E-03,+23.91094E-03
-3.90000E-03,+24.88750E-03
-3.89000E-03,+25.82500E-03
-3.88000E-03,+26.56719E-03
-3.87000E-03,+27.27031E-03
-3.86000E-03,+27.73906E-03
-3.85000E-03,+28.16875E-03
-3.84000E-03,+28.52031E-03
-3.83000E-03,+28.63750E-03
-3.82000E-03,+28.67656E-03
-3.81000E-03,+28.55937E-03
-3.80000E-03,+28.44219E-03
-3.79000E-03,+28.09062E-03
-3.78000E-03,+27.70000E-03
-3.77000E-03,+27.07500E-03
-3.76000E-03,+26.48906E-03
-3.75000E-03,+25.78594E-03
-3.74000E-03,+24.84844E-03
-3.73000E-03,+23.87187E-03
-3.72000E-03,+22.77812E-03
-3.71000E-03,+21.68437E-03
-3.70000E-03,+20.31719E-03
-3.69000E-03,+18.91094E-03
-3.68000E-03,+17.54375E-03
-3.67000E-03,+15.94219E-03
-3.66000E-03,+14.37969E-03
-3.65000E-03,+12.50469E-03
-3.64000E-03,+10.90312E-03
-3.63000E-03,+8.98906E-03
-3.62000E-03,+7.27031E-03
-3.61000E-03,+5.39531E-03
-3.60000E-03,+3.55937E-03
-3.59000E-03,+1.64531E-03
-3.58000E-03,-268.75E-06
-3.57000E-03,-2.06562E-03
-3.56000E-03,-4.09687E-03
-3.55000E-03,-5.89375E-03
-3.54000E-03,-7.92500E-03
-3.53000E-03,-9.72187E-03
-3.52000E-03,-11.51875E-03
-3.51000E-03,-13.31562E-03
-3.50000E-03,-14.95625E-03
-3.49000E-03,-16.79219E-03
-3.48000E-03,-18.39375E-03
-3.47000E-03,-20.15156E-03
-3.46000E-03,-21.71406E-03
-3.45000E-03,-23.12031E-03
-3.44000E-03,-24.44844E-03
-3.43000E-03,-25.73750E-03
-3.42000E-03,-26.94844E-03
-3.41000E-03,-28.00312E-03
-3.40000E-03,-29.05781E-03
-3.39000E-03,-29.80000E-03
-3.38000E-03,-30.58125E-03
-3.37000E-03,-31.20625E-03
-3.36000E-03,-31.71406E-03
-3.35000E-03,-32.18281E-03
-3.34000E-03,-32.33906E-03
-3.33000E-03,-32.61250E-03
-3.32000E-03,-32.53437E-03
-3.31000E-03,-32.69062E-03
-3.30000E-03,-32.30000E-03
-3.29000E-03,-32.06562E-03
-3.28000E-03,-31.71406E-03
-3.27000E-03,-31.12812E-03
-3.26000E-03,-30.58125E-03
-3.25000E-03,-29.76094E-03
-3.24000E-03,-28.97969E-03
-3.23000E-03,-27.88594E-03
-3.22000E-03,-26.87031E-03
-3.21000E-03,-25.65937E-03
