x-axis,1
second,Volt
-5.82E-03,-8.74E-01
-5.80E-03,-9.24E-01
-5.78E-03,-9.59E-01
-5.76E-03,-9.79E-01
-5.74E-03,-9.82E-01
-5.72E-03,-9.71E-01
-5.70E-03,-9.43E-01
-5.68E-03,-9.01E-01
-5.66E-03,-8.45E-01
-5.64E-03,-7.74E-01
-5.62E-03,-6.95E-01
-5.60E-03,-6.03E-01
-5.58E-03,-4.99E-01
-5.56E-03,-3.86E-01
-5.54E-03,-2.71E-01
-5.52E-03,-1.54E-01
-5.50E-03,-3.52E-02
-5.48E-03,7.71E-02
-5.46E-03,1.95E-01
-5.44E-03,3.08E-01
-5.42E-03,4.12E-01
-5.40E-03,5.13E-01
-5.38E-03,6.04E-01
-5.36E-03,6.84E-01
-5.34E-03,7.52E-01
-5.32E-03,8.07E-01
-5.30E-03,8.49E-01
-5.28E-03,8.78E-01
-5.26E-03,8.96E-01
-5.24E-03,8.99E-01
-5.22E-03,8.90E-01
-5.20E-03,8.67E-01
-5.18E-03,8.31E-01
-5.16E-03,7.84E-01
-5.14E-03,7.23E-01
-5.12E-03,6.49E-01
-5.10E-03,5.63E-01
-5.08E-03,4.67E-01
-5.06E-03,3.63E-01
-5.04E-03,2.56E-01
-5.02E-03,1.39E-01
-5.00E-03,2.34E-02
-4.98E-03,-9.18E-02
-4.96E-03,-2.12E-01
-4.94E-03,-3.27E-01
-4.92E-03,-4.42E-01
-4.90E-03,-5.51E-01
-4.88E-03,-6.49E-01
-4.86E-03,-7.36E-01
-4.84E-03,-8.10E-01
-4.82E-03,-8.74E-01
-4.80E-03,-9.23E-01
-4.78E-03,-9.59E-01
-4.76E-03,-9.78E-01
-4.74E-03,-9.81E-01
-4.72E-03,-9.71E-01
-4.70E-03,-9.42E-01
-4.68E-03,-8.99E-01
-4.66E-03,-8.43E-01
-4.64E-03,-7.73E-01
-4.62E-03,-6.94E-01
-4.60E-03,-6.02E-01
-4.58E-03,-4.98E-01
-4.56E-03,-3.86E-01
-4.54E-03,-2.71E-01
-4.52E-03,-1.53E-01
-4.50E-03,-3.42E-02
-4.48E-03,7.81E-02
-4.46E-03,1.96E-01
-4.44E-03,3.09E-01
-4.42E-03,4.13E-01
-4.40E-03,5.14E-01
-4.38E-03,6.05E-01
-4.36E-03,6.85E-01
-4.34E-03,7.53E-01
-4.32E-03,8.07E-01
-4.30E-03,8.50E-01
-4.28E-03,8.79E-01
-4.26E-03,8.96E-01
-4.24E-03,8.99E-01
-4.22E-03,8.90E-01
-4.20E-03,8.67E-01
-4.18E-03,8.32E-01
-4.16E-03,7.85E-01
-4.14E-03,7.24E-01
-4.12E-03,6.50E-01
-4.10E-03,5.64E-01
-4.08E-03,4.68E-01
-4.06E-03,3.64E-01
-4.04E-03,2.57E-01
-4.02E-03,1.40E-01
-4.00E-03,2.44E-02
-3.98E-03,-9.08E-02
-3.96E-03,-2.11E-01
-3.94E-03,-3.27E-01
-3.92E-03,-4.41E-01
-3.90E-03,-5.50E-01
-3.88E-03,-6.48E-01
-3.86E-03,-7.35E-01
-3.84E-03,-8.08E-01
-3.82E-03,-8.73E-01
-3.80E-03,-9.22E-01
-3.78E-03,-9.57E-01
-3.76E-03,-9.78E-01
-3.74E-03,-9.81E-01
-3.72E-03,-9.70E-01
-3.70E-03,-9.42E-01
-3.68E-03,-8.99E-01
-3.66E-03,-8.43E-01
-3.64E-03,-7.73E-01
-3.62E-03,-6.94E-01
-3.60E-03,-6.01E-01
-3.58E-03,-4.98E-01
-3.56E-03,-3.85E-01
-3.54E-03,-2.71E-01
-3.52E-03,-1.53E-01
-3.50E-03,-3.52E-02
-3.48E-03,7.71E-02
-3.46E-03,1.95E-01
-3.44E-03,3.09E-01
-3.42E-03,4.12E-01
-3.40E-03,5.13E-01
-3.38E-03,6.04E-01
-3.36E-03,6.84E-01
-3.34E-03,7.53E-01
-3.32E-03,8.07E-01
-3.30E-03,8.49E-01
-3.28E-03,8.78E-01
-3.26E-03,8.96E-01
-3.24E-03,8.98E-01
-3.22E-03,8.89E-01
-3.20E-03,8.66E-01
-3.18E-03,8.31E-01
-3.16E-03,7.84E-01
-3.14E-03,7.23E-01
-3.12E-03,6.49E-01
-3.10E-03,5.63E-01
-3.08E-03,4.66E-01
-3.06E-03,3.63E-01
-3.04E-03,2.56E-01
-3.02E-03,1.38E-01
-3.00E-03,2.25E-02
-2.98E-03,-9.18E-02
-2.96E-03,-2.13E-01
-2.94E-03,-3.28E-01
-2.92E-03,-4.42E-01
-2.90E-03,-5.51E-01
-2.88E-03,-6.49E-01
-2.86E-03,-7.36E-01
-2.84E-03,-8.10E-01
-2.82E-03,-8.74E-01
-2.80E-03,-9.24E-01
-2.78E-03,-9.59E-01
-2.76E-03,-9.79E-01
-2.74E-03,-9.82E-01
-2.72E-03,-9.71E-01
-2.70E-03,-9.42E-01
-2.68E-03,-9.00E-01
-2.66E-03,-8.44E-01
-2.64E-03,-7.73E-01
-2.62E-03,-6.94E-01
-2.60E-03,-6.01E-01
-2.58E-03,-4.98E-01
-2.56E-03,-3.85E-01
-2.54E-03,-2.71E-01
-2.52E-03,-1.52E-01
-2.50E-03,-3.42E-02
-2.48E-03,7.81E-02
-2.46E-03,1.96E-01
-2.44E-03,3.09E-01
-2.42E-03,4.13E-01
-2.40E-03,5.14E-01
-2.38E-03,6.05E-01
-2.36E-03,6.86E-01
-2.34E-03,7.54E-01
-2.32E-03,8.08E-01
-2.30E-03,8.50E-01
-2.28E-03,8.80E-01
-2.26E-03,8.96E-01
-2.24E-03,9.00E-01
-2.22E-03,8.91E-01
-2.20E-03,8.68E-01
-2.18E-03,8.33E-01
-2.16E-03,7.85E-01
-2.14E-03,7.24E-01
-2.12E-03,6.50E-01
-2.10E-03,5.64E-01
-2.08E-03,4.68E-01
-2.06E-03,3.65E-01
-2.04E-03,2.58E-01
-2.02E-03,1.41E-01
-2.00E-03,2.44E-02
-1.98E-03,-8.98E-02
-1.96E-03,-2.11E-01
-1.94E-03,-3.26E-01
-1.92E-03,-4.40E-01
-1.90E-03,-5.50E-01
-1.88E-03,-6.47E-01
-1.86E-03,-7.35E-01
-1.84E-03,-8.08E-01
-1.82E-03,-8.73E-01
-1.80E-03,-9.22E-01
-1.78E-03,-9.58E-01
-1.76E-03,-9.77E-01
-1.74E-03,-9.80E-01
-1.72E-03,-9.69E-01
-1.70E-03,-9.41E-01
-1.68E-03,-8.99E-01
-1.66E-03,-8.43E-01
-1.64E-03,-7.73E-01
-1.62E-03,-6.94E-01
-1.60E-03,-6.01E-01
-1.58E-03,-4.98E-01
-1.56E-03,-3.85E-01
-1.54E-03,-2.71E-01
-1.52E-03,-1.53E-01
-1.50E-03,-3.52E-02
-1.48E-03,7.71E-02
-1.46E-03,1.95E-01
-1.44E-03,3.09E-01
-1.42E-03,4.12E-01
-1.40E-03,5.13E-01
-1.38E-03,6.04E-01
-1.36E-03,6.84E-01
-1.34E-03,7.53E-01
-1.32E-03,8.07E-01
-1.30E-03,8.49E-01
-1.28E-03,8.78E-01
-1.26E-03,8.95E-01
-1.24E-03,8.98E-01
-1.22E-03,8.89E-01
-1.20E-03,8.66E-01
-1.18E-03,8.31E-01
-1.16E-03,7.84E-01
-1.14E-03,7.22E-01
-1.12E-03,6.48E-01
-1.10E-03,5.63E-01
-1.08E-03,4.66E-01
-1.06E-03,3.62E-01
-1.04E-03,2.55E-01
-1.02E-03,1.38E-01
-1.00E-03,2.25E-02
-9.80E-04,-9.28E-02
-9.60E-04,-2.13E-01
-9.40E-04,-3.28E-01
-9.20E-04,-4.43E-01
-9.00E-04,-5.52E-01
-8.80E-04,-6.49E-01
-8.60E-04,-7.36E-01
-8.40E-04,-8.10E-01
-8.20E-04,-8.74E-01
-8.00E-04,-9.24E-01
-7.80E-04,-9.59E-01
-7.60E-04,-9.79E-01
-7.40E-04,-9.82E-01
-7.20E-04,-9.71E-01
-7.00E-04,-9.43E-01
-6.80E-04,-9.00E-01
-6.60E-04,-8.43E-01
-6.40E-04,-7.73E-01
-6.20E-04,-6.94E-01
-6.00E-04,-6.01E-01
-5.80E-04,-4.98E-01
-5.60E-04,-3.85E-01
-5.40E-04,-2.71E-01
-5.20E-04,-1.52E-01
-5.00E-04,-3.32E-02
-4.80E-04,7.91E-02
-4.60E-04,1.97E-01
-4.40E-04,3.10E-01
-4.20E-04,4.14E-01
-4.00E-04,5.15E-01
-3.80E-04,6.06E-01
-3.60E-04,6.86E-01
-3.40E-04,7.54E-01
-3.20E-04,8.08E-01
-3.00E-04,8.51E-01
-2.80E-04,8.80E-01
-2.60E-04,8.96E-01
-2.40E-04,9.00E-01
-2.20E-04,8.91E-01
-2.00E-04,8.68E-01
-1.80E-04,8.32E-01
-1.60E-04,7.86E-01
-1.40E-04,7.24E-01
-1.20E-04,6.50E-01
-1.00E-04,5.64E-01
-8.00E-05,4.68E-01
-6.00E-05,3.65E-01
-4.00E-05,2.57E-01
-2.00E-05,1.40E-01
0.00E+00,2.44E-02
2.00E-05,-8.98E-02
4.00E-05,-2.10E-01
6.00E-05,-3.25E-01
8.00E-05,-4.40E-01
1.00E-04,-5.50E-01
1.20E-04,-6.47E-01
1.40E-04,-7.35E-01
1.60E-04,-8.08E-01
1.80E-04,-8.73E-01
2.00E-04,-9.22E-01
2.20E-04,-9.57E-01
2.40E-04,-9.78E-01
2.60E-04,-9.80E-01
2.80E-04,-9.70E-01
3.00E-04,-9.41E-01
3.20E-04,-8.99E-01
3.40E-04,-8.43E-01
3.60E-04,-7.73E-01
3.80E-04,-6.93E-01
4.00E-04,-6.01E-01
4.20E-04,-4.97E-01
4.40E-04,-3.85E-01
4.60E-04,-2.71E-01
4.80E-04,-1.52E-01
5.00E-04,-3.42E-02
5.20E-04,7.81E-02
5.40E-04,1.96E-01
5.60E-04,3.09E-01
5.80E-04,4.13E-01
6.00E-04,5.13E-01
6.20E-04,6.04E-01
6.40E-04,6.84E-01
6.60E-04,7.53E-01
6.80E-04,8.07E-01
7.00E-04,8.49E-01
7.20E-04,8.78E-01
7.40E-04,8.95E-01
7.60E-04,8.98E-01
7.80E-04,8.89E-01
8.00E-04,8.66E-01
8.20E-04,8.30E-01
8.40E-04,7.84E-01
8.60E-04,7.22E-01
8.80E-04,6.48E-01
9.00E-04,5.63E-01
9.20E-04,4.66E-01
9.40E-04,3.62E-01
9.60E-04,2.55E-01
9.80E-04,1.38E-01
1.00E-03,2.25E-02
1.02E-03,-9.28E-02
1.04E-03,-2.13E-01
1.06E-03,-3.28E-01
1.08E-03,-4.42E-01
1.10E-03,-5.51E-01
1.12E-03,-6.49E-01
1.14E-03,-7.36E-01
1.16E-03,-8.10E-01
1.18E-03,-8.74E-01
1.20E-03,-9.24E-01
1.22E-03,-9.59E-01
1.24E-03,-9.79E-01
1.26E-03,-9.82E-01
1.28E-03,-9.72E-01
1.30E-03,-9.42E-01
1.32E-03,-9.00E-01
1.34E-03,-8.44E-01
1.36E-03,-7.73E-01
1.38E-03,-6.94E-01
1.40E-03,-6.02E-01
1.42E-03,-4.98E-01
1.44E-03,-3.85E-01
1.46E-03,-2.71E-01
1.48E-03,-1.53E-01
1.50E-03,-3.52E-02
1.52E-03,7.81E-02
1.54E-03,1.95E-01
1.56E-03,3.09E-01
1.58E-03,4.13E-01
1.60E-03,5.14E-01
1.62E-03,6.05E-01
1.64E-03,6.85E-01
1.66E-03,7.53E-01
1.68E-03,8.08E-01
1.70E-03,8.50E-01
1.72E-03,8.79E-01
1.74E-03,8.96E-01
1.76E-03,8.99E-01
1.78E-03,8.90E-01
1.80E-03,8.67E-01
1.82E-03,8.32E-01
1.84E-03,7.85E-01
1.86E-03,7.24E-01
1.88E-03,6.50E-01
1.90E-03,5.64E-01
1.92E-03,4.68E-01
1.94E-03,3.65E-01
1.96E-03,2.57E-01
1.98E-03,1.40E-01
2.00E-03,2.44E-02
2.02E-03,-9.08E-02
2.04E-03,-2.11E-01
2.06E-03,-3.26E-01
2.08E-03,-4.40E-01
2.10E-03,-5.49E-01
2.12E-03,-6.47E-01
2.14E-03,-7.34E-01
2.16E-03,-8.08E-01
2.18E-03,-8.72E-01
2.20E-03,-9.22E-01
2.22E-03,-9.57E-01
2.24E-03,-9.77E-01
2.26E-03,-9.80E-01
2.28E-03,-9.69E-01
2.30E-03,-9.41E-01
2.32E-03,-8.99E-01
2.34E-03,-8.42E-01
2.36E-03,-7.72E-01
2.38E-03,-6.93E-01
2.40E-03,-6.00E-01
2.42E-03,-4.97E-01
2.44E-03,-3.85E-01
2.46E-03,-2.71E-01
2.48E-03,-1.52E-01
2.50E-03,-3.42E-02
2.52E-03,7.81E-02
2.54E-03,1.96E-01
2.56E-03,3.09E-01
2.58E-03,4.13E-01
2.60E-03,5.13E-01
2.62E-03,6.04E-01
2.64E-03,6.84E-01
2.66E-03,7.53E-01
2.68E-03,8.07E-01
2.70E-03,8.49E-01
2.72E-03,8.78E-01
2.74E-03,8.96E-01
2.76E-03,8.98E-01
2.78E-03,8.90E-01
2.80E-03,8.67E-01
2.82E-03,8.31E-01
2.84E-03,7.84E-01
2.86E-03,7.22E-01
2.88E-03,6.48E-01
2.90E-03,5.63E-01
2.92E-03,4.65E-01
2.94E-03,3.62E-01
2.96E-03,2.55E-01
2.98E-03,1.38E-01
3.00E-03,2.25E-02
3.02E-03,-9.28E-02
3.04E-03,-2.13E-01
3.06E-03,-3.29E-01
3.08E-03,-4.43E-01
3.10E-03,-5.52E-01
3.12E-03,-6.50E-01
3.14E-03,-7.37E-01
3.16E-03,-8.11E-01
3.18E-03,-8.75E-01
3.20E-03,-9.25E-01
3.22E-03,-9.60E-01
3.24E-03,-9.79E-01
3.26E-03,-9.82E-01
3.28E-03,-9.72E-01
3.30E-03,-9.43E-01
3.32E-03,-9.01E-01
3.34E-03,-8.45E-01
3.36E-03,-7.75E-01
3.38E-03,-6.96E-01
3.40E-03,-6.03E-01
3.42E-03,-5.00E-01
3.44E-03,-3.87E-01
3.46E-03,-2.72E-01
3.48E-03,-1.54E-01
3.50E-03,-3.61E-02
3.52E-03,7.71E-02
3.54E-03,1.95E-01
3.56E-03,3.08E-01
3.58E-03,4.12E-01
3.60E-03,5.13E-01
3.62E-03,6.04E-01
3.64E-03,6.84E-01
3.66E-03,7.52E-01
3.68E-03,8.07E-01
3.70E-03,8.49E-01
3.72E-03,8.78E-01
3.74E-03,8.95E-01
3.76E-03,8.98E-01
3.78E-03,8.89E-01
3.80E-03,8.66E-01
3.82E-03,8.30E-01
3.84E-03,7.83E-01
3.86E-03,7.22E-01
3.88E-03,6.48E-01
3.90E-03,5.63E-01
3.92E-03,4.66E-01
3.94E-03,3.63E-01
3.96E-03,2.56E-01
3.98E-03,1.39E-01
4.00E-03,2.34E-02
4.02E-03,-9.18E-02
4.04E-03,-2.12E-01
4.06E-03,-3.28E-01
4.08E-03,-4.42E-01
4.10E-03,-5.51E-01
4.12E-03,-6.48E-01
4.14E-03,-7.36E-01
4.16E-03,-8.09E-01
4.18E-03,-8.74E-01
4.20E-03,-9.23E-01
4.22E-03,-9.58E-01
4.24E-03,-9.78E-01
4.26E-03,-9.81E-01
4.28E-03,-9.71E-01
4.30E-03,-9.42E-01
4.32E-03,-9.00E-01
4.34E-03,-8.43E-01
4.36E-03,-7.73E-01
4.38E-03,-6.94E-01
4.40E-03,-6.01E-01
4.42E-03,-4.99E-01
4.44E-03,-3.86E-01
4.46E-03,-2.71E-01
4.48E-03,-1.53E-01
4.50E-03,-3.52E-02
4.52E-03,7.71E-02
4.54E-03,1.95E-01
4.56E-03,3.08E-01
4.58E-03,4.12E-01
4.60E-03,5.13E-01
4.62E-03,6.04E-01
4.64E-03,6.84E-01
4.66E-03,7.52E-01
4.68E-03,8.06E-01
4.70E-03,8.48E-01
4.72E-03,8.78E-01
4.74E-03,8.95E-01
4.76E-03,8.97E-01
4.78E-03,8.89E-01
4.80E-03,8.66E-01
4.82E-03,8.30E-01
4.84E-03,7.83E-01
4.86E-03,7.22E-01
4.88E-03,6.47E-01
4.90E-03,5.62E-01
4.92E-03,4.65E-01
4.94E-03,3.62E-01
4.96E-03,2.54E-01
4.98E-03,1.37E-01
5.00E-03,2.15E-02
5.02E-03,-9.28E-02
5.04E-03,-2.14E-01
5.06E-03,-3.29E-01
5.08E-03,-4.43E-01
5.10E-03,-5.53E-01
5.12E-03,-6.50E-01
5.14E-03,-7.37E-01
5.16E-03,-8.11E-01
5.18E-03,-8.76E-01
5.20E-03,-9.25E-01
5.22E-03,-9.60E-01
5.24E-03,-9.79E-01
5.26E-03,-9.83E-01
5.28E-03,-9.72E-01
5.30E-03,-9.44E-01
5.32E-03,-9.02E-01
5.34E-03,-8.45E-01
5.36E-03,-7.75E-01
5.38E-03,-6.96E-01
5.40E-03,-6.03E-01
5.42E-03,-5.00E-01
5.44E-03,-3.87E-01
5.46E-03,-2.72E-01
5.48E-03,-1.54E-01
5.50E-03,-3.61E-02
5.52E-03,7.62E-02
5.54E-03,1.94E-01
5.56E-03,3.08E-01
5.58E-03,4.11E-01
5.60E-03,5.12E-01
5.62E-03,6.04E-01
5.64E-03,6.83E-01
5.66E-03,7.52E-01
5.68E-03,8.06E-01
5.70E-03,8.48E-01
5.72E-03,8.77E-01
5.74E-03,8.94E-01
5.76E-03,8.97E-01
5.78E-03,8.88E-01
5.80E-03,8.65E-01
5.82E-03,8.30E-01
5.84E-03,7.83E-01
5.86E-03,7.22E-01
5.88E-03,6.48E-01
5.90E-03,5.62E-01
5.92E-03,4.65E-01
5.94E-03,3.61E-01
5.96E-03,2.54E-01
5.98E-03,1.37E-01
6.00E-03,2.15E-02
6.02E-03,-9.38E-02
6.04E-03,-2.14E-01
6.06E-03,-3.29E-01
6.08E-03,-4.43E-01
6.10E-03,-5.53E-01
6.12E-03,-6.50E-01
6.14E-03,-7.37E-01
6.16E-03,-8.11E-01
6.18E-03,-8.75E-01
6.20E-03,-9.24E-01
6.22E-03,-9.60E-01
6.24E-03,-9.79E-01
6.26E-03,-9.82E-01
6.28E-03,-9.72E-01
6.30E-03,-9.43E-01
6.32E-03,-9.01E-01
6.34E-03,-8.45E-01
6.36E-03,-7.74E-01
6.38E-03,-6.95E-01
6.40E-03,-6.03E-01
6.42E-03,-4.99E-01
6.44E-03,-3.87E-01
6.46E-03,-2.72E-01
6.48E-03,-1.54E-01
6.50E-03,-3.61E-02
6.52E-03,7.62E-02
6.54E-03,1.95E-01
6.56E-03,3.08E-01
6.58E-03,4.11E-01
6.60E-03,5.12E-01
6.62E-03,6.04E-01
6.64E-03,6.83E-01
6.66E-03,7.51E-01
6.68E-03,8.06E-01
6.70E-03,8.48E-01
6.72E-03,8.77E-01
6.74E-03,8.94E-01
6.76E-03,8.97E-01
6.78E-03,8.88E-01
6.80E-03,8.65E-01
6.82E-03,8.29E-01
6.84E-03,7.82E-01
6.86E-03,7.21E-01
6.88E-03,6.47E-01
6.90E-03,5.61E-01
6.92E-03,4.64E-01
6.94E-03,3.61E-01
6.96E-03,2.53E-01
6.98E-03,1.36E-01
7.00E-03,2.05E-02
7.02E-03,-9.38E-02
7.04E-03,-2.15E-01
7.06E-03,-3.30E-01
7.08E-03,-4.45E-01
7.10E-03,-5.54E-01
7.12E-03,-6.51E-01
7.14E-03,-7.38E-01
7.16E-03,-8.12E-01
7.18E-03,-8.77E-01
7.20E-03,-9.27E-01
7.22E-03,-9.62E-01
7.24E-03,-9.81E-01
7.26E-03,-9.84E-01
7.28E-03,-9.73E-01
7.30E-03,-9.45E-01
7.32E-03,-9.02E-01
7.34E-03,-8.46E-01
7.36E-03,-7.75E-01
7.38E-03,-6.96E-01
7.40E-03,-6.04E-01
7.42E-03,-5.01E-01
7.44E-03,-3.88E-01
7.46E-03,-2.72E-01
7.48E-03,-1.55E-01
7.50E-03,-3.61E-02
7.52E-03,7.62E-02
7.54E-03,1.94E-01
7.56E-03,3.07E-01
7.58E-03,4.11E-01
7.60E-03,5.12E-01
7.62E-03,6.04E-01
7.64E-03,6.83E-01
7.66E-03,7.52E-01
7.68E-03,8.06E-01
7.70E-03,8.48E-01
7.72E-03,8.78E-01
7.74E-03,8.95E-01
7.76E-03,8.97E-01
7.78E-03,8.88E-01
7.80E-03,8.66E-01
7.82E-03,8.30E-01
7.84E-03,7.84E-01
7.86E-03,7.22E-01
7.88E-03,6.48E-01
7.90E-03,5.63E-01
7.92E-03,4.65E-01
7.94E-03,3.62E-01
7.96E-03,2.55E-01
7.98E-03,1.37E-01
8.00E-03,2.15E-02
8.02E-03,-9.38E-02
8.04E-03,-2.14E-01
8.06E-03,-3.29E-01
8.08E-03,-4.43E-01
8.10E-03,-5.52E-01
8.12E-03,-6.50E-01
8.14E-03,-7.37E-01
8.16E-03,-8.11E-01
8.18E-03,-8.75E-01
8.20E-03,-9.25E-01
8.22E-03,-9.60E-01
8.24E-03,-9.79E-01
8.26E-03,-9.83E-01
8.28E-03,-9.72E-01
8.30E-03,-9.44E-01
8.32E-03,-9.01E-01
8.34E-03,-8.45E-01
8.36E-03,-7.75E-01
8.38E-03,-6.95E-01
8.40E-03,-6.03E-01
8.42E-03,-5.00E-01
8.44E-03,-3.87E-01
8.46E-03,-2.72E-01
8.48E-03,-1.54E-01
8.50E-03,-3.61E-02
8.52E-03,7.62E-02
8.54E-03,1.94E-01
