in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.80E+01,5.495E+02,1.001E+01,1.741E+02,2.500E+00
8.90E+01,5.754E+02,9.976E+00,1.738E+02,2.500E+00
9.00E+01,6.026E+02,9.948E+00,1.735E+02,2.500E+00
9.10E+01,6.310E+02,9.927E+00,1.731E+02,2.500E+00
9.20E+01,6.607E+02,9.892E+00,1.728E+02,2.500E+00
9.30E+01,6.918E+02,9.863E+00,1.724E+02,2.500E+00
9.40E+01,7.244E+02,9.832E+00,1.720E+02,2.500E+00
9.50E+01,7.586E+02,9.796E+00,1.717E+02,2.500E+00
9.60E+01,7.943E+02,9.756E+00,1.714E+02,2.500E+00
9.70E+01,8.318E+02,9.701E+00,1.711E+02,2.500E+00
9.80E+01,8.710E+02,9.654E+00,1.707E+02,2.500E+00
9.90E+01,9.120E+02,9.606E+00,1.702E+02,2.500E+00
1.00E+02,9.550E+02,9.557E+00,1.699E+02,2.500E+00
1.01E+02,1.000E+03,9.520E+00,1.696E+02,2.500E+00
1.02E+02,1.047E+03,9.478E+00,1.692E+02,2.500E+00
1.03E+02,1.096E+03,9.421E+00,1.688E+02,2.500E+00
1.04E+02,1.148E+03,9.340E+00,1.686E+02,2.500E+00
1.05E+02,1.202E+03,9.260E+00,1.682E+02,2.500E+00
1.06E+02,1.259E+03,9.211E+00,1.679E+02,2.500E+00
1.07E+02,1.318E+03,9.155E+00,1.677E+02,2.500E+00
1.08E+02,1.380E+03,9.069E+00,1.673E+02,2.500E+00
1.09E+02,1.445E+03,8.993E+00,1.668E+02,2.500E+00
1.10E+02,1.514E+03,8.910E+00,1.667E+02,2.500E+00
1.11E+02,1.585E+03,8.809E+00,1.665E+02,2.500E+00
1.12E+02,1.660E+03,8.753E+00,1.662E+02,2.500E+00
1.13E+02,1.738E+03,8.669E+00,1.660E+02,2.500E+00
1.14E+02,1.820E+03,8.558E+00,1.657E+02,2.500E+00
1.15E+02,1.905E+03,8.479E+00,1.657E+02,2.500E+00
1.16E+02,1.995E+03,8.379E+00,1.655E+02,2.500E+00
1.17E+02,2.089E+03,8.279E+00,1.653E+02,2.500E+00
1.18E+02,2.188E+03,8.190E+00,1.651E+02,2.500E+00
1.19E+02,2.291E+03,8.108E+00,1.652E+02,2.500E+00
1.20E+02,2.399E+03,8.011E+00,1.652E+02,2.500E+00
1.21E+02,2.512E+03,7.919E+00,1.651E+02,2.500E+00
1.22E+02,2.630E+03,7.844E+00,1.649E+02,2.500E+00
1.23E+02,2.754E+03,7.743E+00,1.650E+02,2.500E+00
1.24E+02,2.884E+03,7.627E+00,1.651E+02,2.500E+00
1.25E+02,3.020E+03,7.559E+00,1.651E+02,2.500E+00
1.26E+02,3.162E+03,7.495E+00,1.653E+02,2.500E+00
1.27E+02,3.311E+03,7.384E+00,1.652E+02,2.500E+00
1.28E+02,3.467E+03,7.304E+00,1.653E+02,2.500E+00
1.29E+02,3.631E+03,7.228E+00,1.656E+02,2.500E+00
1.30E+02,3.802E+03,7.157E+00,1.656E+02,2.500E+00
1.31E+02,3.981E+03,7.093E+00,1.657E+02,2.500E+00
1.32E+02,4.169E+03,6.993E+00,1.659E+02,2.500E+00
1.33E+02,4.365E+03,6.943E+00,1.660E+02,2.500E+00
1.34E+02,4.571E+03,6.884E+00,1.660E+02,2.500E+00
1.35E+02,4.786E+03,6.821E+00,1.663E+02,2.500E+00
1.36E+02,5.012E+03,6.757E+00,1.666E+02,2.500E+00
1.37E+02,5.248E+03,6.709E+00,1.666E+02,2.500E+00
1.38E+02,5.495E+03,6.658E+00,1.666E+02,2.500E+00
1.39E+02,5.754E+03,6.603E+00,1.669E+02,2.500E+00
1.40E+02,6.026E+03,6.558E+00,1.671E+02,2.500E+00
1.41E+02,6.310E+03,6.518E+00,1.669E+02,2.500E+00
1.42E+02,6.607E+03,6.474E+00,1.672E+02,2.500E+00
1.43E+02,6.918E+03,6.431E+00,1.673E+02,2.500E+00
1.44E+02,7.244E+03,6.397E+00,1.672E+02,2.500E+00
1.45E+02,7.586E+03,6.356E+00,1.675E+02,2.500E+00
1.46E+02,7.943E+03,6.324E+00,1.674E+02,2.500E+00
1.47E+02,8.318E+03,6.291E+00,1.675E+02,2.500E+00
1.48E+02,8.710E+03,6.262E+00,1.675E+02,2.500E+00
1.49E+02,9.120E+03,6.231E+00,1.674E+02,2.500E+00
1.50E+02,9.550E+03,6.205E+00,1.673E+02,2.500E+00
1.51E+02,1.000E+04,6.175E+00,1.674E+02,2.500E+00
1.52E+02,1.047E+04,6.149E+00,1.673E+02,2.500E+00
1.53E+02,1.096E+04,6.122E+00,1.672E+02,2.500E+00
1.54E+02,1.148E+04,6.097E+00,1.671E+02,2.500E+00
1.55E+02,1.202E+04,6.071E+00,1.669E+02,2.500E+00
1.56E+02,1.259E+04,6.041E+00,1.668E+02,2.500E+00
1.57E+02,1.318E+04,6.016E+00,1.665E+02,2.500E+00
1.58E+02,1.380E+04,5.986E+00,1.665E+02,2.500E+00
1.59E+02,1.445E+04,5.963E+00,1.662E+02,2.500E+00
1.60E+02,1.514E+04,5.935E+00,1.659E+02,2.500E+00
1.61E+02,1.585E+04,5.903E+00,1.657E+02,2.500E+00
1.62E+02,1.660E+04,5.876E+00,1.654E+02,2.500E+00
1.63E+02,1.738E+04,5.846E+00,1.650E+02,2.500E+00
1.64E+02,1.820E+04,5.813E+00,1.647E+02,2.500E+00
1.65E+02,1.905E+04,5.779E+00,1.643E+02,2.500E+00
1.66E+02,1.995E+04,5.742E+00,1.640E+02,2.500E+00
1.67E+02,2.089E+04,5.703E+00,1.636E+02,2.500E+00
1.68E+02,2.188E+04,5.661E+00,1.632E+02,2.500E+00
1.69E+02,2.291E+04,5.621E+00,1.627E+02,2.500E+00
1.70E+02,2.399E+04,5.577E+00,1.622E+02,2.500E+00
1.71E+02,2.512E+04,5.534E+00,1.617E+02,2.500E+00
1.72E+02,2.630E+04,5.488E+00,1.612E+02,2.500E+00
1.73E+02,2.754E+04,5.433E+00,1.607E+02,2.500E+00
1.74E+02,2.884E+04,5.377E+00,1.601E+02,2.500E+00
1.75E+02,3.020E+04,5.319E+00,1.595E+02,2.500E+00
1.76E+02,3.162E+04,5.252E+00,1.589E+02,2.500E+00
1.77E+02,3.311E+04,5.192E+00,1.582E+02,2.500E+00
1.78E+02,3.467E+04,5.118E+00,1.577E+02,2.500E+00
1.79E+02,3.631E+04,5.047E+00,1.570E+02,2.500E+00
1.80E+02,3.802E+04,4.973E+00,1.562E+02,2.500E+00
1.81E+02,3.981E+04,4.889E+00,1.557E+02,2.500E+00
1.82E+02,4.169E+04,4.809E+00,1.549E+02,2.500E+00
1.83E+02,4.365E+04,4.726E+00,1.541E+02,2.500E+00
1.84E+02,4.571E+04,4.639E+00,1.533E+02,2.500E+00
1.85E+02,4.786E+04,4.547E+00,1.526E+02,2.500E+00
1.86E+02,5.012E+04,4.460E+00,1.519E+02,2.500E+00
1.87E+02,5.248E+04,4.360E+00,1.511E+02,2.500E+00
1.88E+02,5.495E+04,4.257E+00,1.503E+02,2.500E+00
1.89E+02,5.754E+04,4.146E+00,1.495E+02,2.500E+00
1.90E+02,6.026E+04,4.038E+00,1.486E+02,2.500E+00
1.91E+02,6.310E+04,3.917E+00,1.477E+02,2.500E+00
1.92E+02,6.607E+04,3.797E+00,1.468E+02,2.500E+00
1.93E+02,6.918E+04,3.672E+00,1.459E+02,2.500E+00
1.94E+02,7.244E+04,3.546E+00,1.450E+02,2.500E+00
1.95E+02,7.586E+04,3.416E+00,1.440E+02,2.500E+00
1.96E+02,7.943E+04,3.274E+00,1.431E+02,2.500E+00
1.97E+02,8.318E+04,3.137E+00,1.419E+02,2.500E+00
1.98E+02,8.710E+04,2.982E+00,1.410E+02,2.500E+00
1.99E+02,9.120E+04,2.835E+00,1.399E+02,2.500E+00
2.00E+02,9.550E+04,2.680E+00,1.388E+02,2.500E+00
2.01E+02,1.000E+05,2.499E+00,1.377E+02,2.500E+00
2.02E+02,1.047E+05,2.335E+00,1.365E+02,2.500E+00
2.03E+02,1.096E+05,2.163E+00,1.354E+02,2.500E+00
2.04E+02,1.148E+05,1.967E+00,1.343E+02,2.500E+00
2.05E+02,1.202E+05,1.772E+00,1.330E+02,2.500E+00
2.06E+02,1.259E+05,1.574E+00,1.318E+02,2.500E+00
2.07E+02,1.318E+05,1.361E+00,1.305E+02,2.500E+00
2.08E+02,1.380E+05,1.149E+00,1.292E+02,2.500E+00
2.09E+02,1.445E+05,9.168E-01,1.279E+02,2.500E+00
2.10E+02,1.514E+05,6.743E-01,1.267E+02,2.500E+00
2.11E+02,1.585E+05,4.420E-01,1.254E+02,2.500E+00
2.12E+02,1.660E+05,1.866E-01,1.241E+02,2.500E+00
2.13E+02,1.738E+05,-7.993E-02,1.228E+02,2.500E+00
2.14E+02,1.820E+05,-3.522E-01,1.216E+02,2.500E+00
2.15E+02,1.905E+05,-6.249E-01,1.204E+02,2.500E+00
2.16E+02,1.995E+05,-9.101E-01,1.190E+02,2.500E+00
