in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.70E+01,5.248E+01,4.804E+00,-1.393E+02,2.500E+00
3.80E+01,5.495E+01,4.892E+00,-1.411E+02,2.500E+00
3.90E+01,5.754E+01,4.978E+00,-1.427E+02,2.500E+00
4.00E+01,6.026E+01,5.065E+00,-1.443E+02,2.500E+00
4.10E+01,6.310E+01,5.129E+00,-1.459E+02,2.500E+00
4.20E+01,6.607E+01,5.208E+00,-1.474E+02,2.500E+00
4.30E+01,6.918E+01,5.264E+00,-1.488E+02,2.500E+00
4.40E+01,7.244E+01,5.330E+00,-1.502E+02,2.500E+00
4.50E+01,7.586E+01,5.380E+00,-1.516E+02,2.500E+00
4.60E+01,7.943E+01,5.423E+00,-1.528E+02,2.500E+00
4.70E+01,8.318E+01,5.480E+00,-1.541E+02,2.500E+00
4.80E+01,8.710E+01,5.523E+00,-1.553E+02,2.500E+00
4.90E+01,9.120E+01,5.551E+00,-1.565E+02,2.500E+00
5.00E+01,9.550E+01,5.593E+00,-1.576E+02,2.500E+00
5.10E+01,1.000E+02,5.611E+00,-1.585E+02,2.500E+00
5.20E+01,1.047E+02,5.648E+00,-1.596E+02,2.500E+00
5.30E+01,1.096E+02,5.676E+00,-1.606E+02,2.500E+00
5.40E+01,1.148E+02,5.700E+00,-1.615E+02,2.500E+00
5.50E+01,1.202E+02,5.720E+00,-1.624E+02,2.500E+00
5.60E+01,1.259E+02,5.741E+00,-1.634E+02,2.500E+00
5.70E+01,1.318E+02,5.761E+00,-1.643E+02,2.500E+00
5.80E+01,1.380E+02,5.788E+00,-1.651E+02,2.500E+00
5.90E+01,1.445E+02,5.796E+00,-1.658E+02,2.500E+00
6.00E+01,1.514E+02,5.798E+00,-1.666E+02,2.500E+00
6.10E+01,1.585E+02,5.807E+00,-1.673E+02,2.500E+00
6.20E+01,1.660E+02,5.831E+00,-1.681E+02,2.500E+00
6.30E+01,1.738E+02,5.861E+00,-1.688E+02,2.500E+00
6.40E+01,1.820E+02,5.870E+00,-1.695E+02,2.500E+00
6.50E+01,1.905E+02,5.852E+00,-1.700E+02,2.500E+00
6.60E+01,1.995E+02,5.852E+00,-1.707E+02,2.500E+00
6.70E+01,2.089E+02,5.873E+00,-1.713E+02,2.500E+00
6.80E+01,2.188E+02,5.881E+00,-1.719E+02,2.500E+00
6.90E+01,2.291E+02,5.888E+00,-1.725E+02,2.500E+00
7.00E+01,2.399E+02,5.889E+00,-1.731E+02,2.500E+00
7.10E+01,2.512E+02,5.888E+00,-1.736E+02,2.500E+00
7.20E+01,2.630E+02,5.896E+00,-1.742E+02,2.500E+00
7.30E+01,2.754E+02,5.901E+00,-1.747E+02,2.500E+00
7.40E+01,2.884E+02,5.901E+00,-1.753E+02,2.500E+00
7.50E+01,3.020E+02,5.895E+00,-1.757E+02,2.500E+00
7.60E+01,3.162E+02,5.880E+00,-1.762E+02,2.500E+00
7.70E+01,3.311E+02,5.869E+00,-1.767E+02,2.500E+00
7.80E+01,3.467E+02,5.886E+00,-1.772E+02,2.500E+00
7.90E+01,3.631E+02,5.897E+00,-1.778E+02,2.500E+00
8.00E+01,3.802E+02,5.888E+00,-1.782E+02,2.500E+00
8.10E+01,3.981E+02,5.859E+00,-1.786E+02,2.500E+00
8.20E+01,4.169E+02,5.842E+00,-1.791E+02,2.500E+00
8.30E+01,4.365E+02,5.843E+00,-1.795E+02,2.500E+00
8.40E+01,4.571E+02,5.838E+00,1.800E+02,2.500E+00
8.50E+01,4.786E+02,5.827E+00,1.795E+02,2.500E+00
8.60E+01,5.012E+02,5.810E+00,1.791E+02,2.500E+00
8.70E+01,5.248E+02,5.784E+00,1.787E+02,2.500E+00
8.80E+01,5.495E+02,5.774E+00,1.782E+02,2.500E+00
8.90E+01,5.754E+02,5.759E+00,1.777E+02,2.500E+00
9.00E+01,6.026E+02,5.736E+00,1.772E+02,2.500E+00
9.10E+01,6.310E+02,5.710E+00,1.769E+02,2.500E+00
9.20E+01,6.607E+02,5.670E+00,1.765E+02,2.500E+00
9.30E+01,6.918E+02,5.637E+00,1.761E+02,2.500E+00
9.40E+01,7.244E+02,5.621E+00,1.756E+02,2.500E+00
9.50E+01,7.586E+02,5.605E+00,1.751E+02,2.500E+00
9.60E+01,7.943E+02,5.566E+00,1.747E+02,2.500E+00
9.70E+01,8.318E+02,5.505E+00,1.743E+02,2.500E+00
9.80E+01,8.710E+02,5.453E+00,1.739E+02,2.500E+00
9.90E+01,9.120E+02,5.431E+00,1.735E+02,2.500E+00
1.00E+02,9.550E+02,5.382E+00,1.731E+02,2.500E+00
1.01E+02,1.000E+03,5.329E+00,1.727E+02,2.500E+00
1.02E+02,1.047E+03,5.276E+00,1.722E+02,2.500E+00
1.03E+02,1.096E+03,5.225E+00,1.719E+02,2.500E+00
1.04E+02,1.148E+03,5.163E+00,1.717E+02,2.500E+00
1.05E+02,1.202E+03,5.105E+00,1.712E+02,2.500E+00
1.06E+02,1.259E+03,5.049E+00,1.708E+02,2.500E+00
1.07E+02,1.318E+03,4.970E+00,1.706E+02,2.500E+00
1.08E+02,1.380E+03,4.881E+00,1.703E+02,2.500E+00
1.09E+02,1.445E+03,4.832E+00,1.698E+02,2.500E+00
1.10E+02,1.514E+03,4.756E+00,1.696E+02,2.500E+00
1.11E+02,1.585E+03,4.651E+00,1.694E+02,2.500E+00
1.12E+02,1.660E+03,4.597E+00,1.691E+02,2.500E+00
1.13E+02,1.738E+03,4.511E+00,1.689E+02,2.500E+00
1.14E+02,1.820E+03,4.403E+00,1.687E+02,2.500E+00
1.15E+02,1.905E+03,4.345E+00,1.687E+02,2.500E+00
1.16E+02,1.995E+03,4.235E+00,1.684E+02,2.500E+00
1.17E+02,2.089E+03,4.134E+00,1.684E+02,2.500E+00
1.18E+02,2.188E+03,4.067E+00,1.683E+02,2.500E+00
1.19E+02,2.291E+03,4.000E+00,1.683E+02,2.500E+00
1.20E+02,2.399E+03,3.894E+00,1.683E+02,2.500E+00
1.21E+02,2.512E+03,3.782E+00,1.682E+02,2.500E+00
1.22E+02,2.630E+03,3.716E+00,1.683E+02,2.500E+00
1.23E+02,2.754E+03,3.645E+00,1.685E+02,2.500E+00
1.24E+02,2.884E+03,3.531E+00,1.685E+02,2.500E+00
1.25E+02,3.020E+03,3.446E+00,1.686E+02,2.500E+00
1.26E+02,3.162E+03,3.386E+00,1.689E+02,2.500E+00
1.27E+02,3.311E+03,3.290E+00,1.689E+02,2.500E+00
1.28E+02,3.467E+03,3.212E+00,1.691E+02,2.500E+00
1.29E+02,3.631E+03,3.150E+00,1.694E+02,2.500E+00
1.30E+02,3.802E+03,3.059E+00,1.695E+02,2.500E+00
1.31E+02,3.981E+03,3.002E+00,1.699E+02,2.500E+00
1.32E+02,4.169E+03,2.930E+00,1.701E+02,2.500E+00
1.33E+02,4.365E+03,2.860E+00,1.706E+02,2.500E+00
1.34E+02,4.571E+03,2.815E+00,1.705E+02,2.500E+00
1.35E+02,4.786E+03,2.756E+00,1.709E+02,2.500E+00
1.36E+02,5.012E+03,2.700E+00,1.713E+02,2.500E+00
1.37E+02,5.248E+03,2.650E+00,1.715E+02,2.500E+00
1.38E+02,5.495E+03,2.602E+00,1.717E+02,2.500E+00
1.39E+02,5.754E+03,2.557E+00,1.722E+02,2.500E+00
1.40E+02,6.026E+03,2.515E+00,1.725E+02,2.500E+00
1.41E+02,6.310E+03,2.475E+00,1.726E+02,2.500E+00
1.42E+02,6.607E+03,2.433E+00,1.732E+02,2.500E+00
1.43E+02,6.918E+03,2.402E+00,1.734E+02,2.500E+00
1.44E+02,7.244E+03,2.375E+00,1.736E+02,2.500E+00
1.45E+02,7.586E+03,2.341E+00,1.741E+02,2.500E+00
1.46E+02,7.943E+03,2.317E+00,1.742E+02,2.500E+00
1.47E+02,8.318E+03,2.289E+00,1.746E+02,2.500E+00
1.48E+02,8.710E+03,2.267E+00,1.749E+02,2.500E+00
1.49E+02,9.120E+03,2.245E+00,1.753E+02,2.500E+00
1.50E+02,9.550E+03,2.241E+00,1.758E+02,2.500E+00
1.51E+02,1.000E+04,2.224E+00,1.763E+02,2.500E+00
