in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
5.20E+01,1.047E+02,4.698E+00,-1.735E+02,2.500E+00
5.30E+01,1.096E+02,4.708E+00,-1.739E+02,2.500E+00
5.40E+01,1.148E+02,4.716E+00,-1.743E+02,2.500E+00
5.50E+01,1.202E+02,4.718E+00,-1.746E+02,2.500E+00
5.60E+01,1.259E+02,4.722E+00,-1.750E+02,2.500E+00
5.70E+01,1.318E+02,4.733E+00,-1.754E+02,2.500E+00
5.80E+01,1.380E+02,4.743E+00,-1.757E+02,2.500E+00
5.90E+01,1.445E+02,4.740E+00,-1.760E+02,2.500E+00
6.00E+01,1.514E+02,4.725E+00,-1.763E+02,2.500E+00
6.10E+01,1.585E+02,4.724E+00,-1.766E+02,2.500E+00
6.20E+01,1.660E+02,4.741E+00,-1.769E+02,2.500E+00
6.30E+01,1.738E+02,4.770E+00,-1.772E+02,2.500E+00
6.40E+01,1.820E+02,4.760E+00,-1.776E+02,2.500E+00
6.50E+01,1.905E+02,4.737E+00,-1.778E+02,2.500E+00
6.60E+01,1.995E+02,4.727E+00,-1.781E+02,2.500E+00
6.70E+01,2.089E+02,4.743E+00,-1.784E+02,2.500E+00
6.80E+01,2.188E+02,4.746E+00,-1.787E+02,2.500E+00
6.90E+01,2.291E+02,4.751E+00,-1.790E+02,2.500E+00
7.00E+01,2.399E+02,4.747E+00,-1.792E+02,2.500E+00
7.10E+01,2.512E+02,4.747E+00,-1.795E+02,2.500E+00
7.20E+01,2.630E+02,4.745E+00,-1.798E+02,2.500E+00
7.30E+01,2.754E+02,4.747E+00,1.799E+02,2.500E+00
7.40E+01,2.884E+02,4.748E+00,1.796E+02,2.500E+00
7.50E+01,3.020E+02,4.733E+00,1.794E+02,2.500E+00
7.60E+01,3.162E+02,4.718E+00,1.791E+02,2.500E+00
7.70E+01,3.311E+02,4.710E+00,1.789E+02,2.500E+00
7.80E+01,3.467E+02,4.730E+00,1.786E+02,2.500E+00
7.90E+01,3.631E+02,4.740E+00,1.782E+02,2.500E+00
8.00E+01,3.802E+02,4.733E+00,1.780E+02,2.500E+00
8.10E+01,3.981E+02,4.699E+00,1.777E+02,2.500E+00
8.20E+01,4.169E+02,4.677E+00,1.775E+02,2.500E+00
8.30E+01,4.365E+02,4.681E+00,1.771E+02,2.500E+00
8.40E+01,4.571E+02,4.674E+00,1.768E+02,2.500E+00
8.50E+01,4.786E+02,4.657E+00,1.765E+02,2.500E+00
8.60E+01,5.012E+02,4.641E+00,1.762E+02,2.500E+00
8.70E+01,5.248E+02,4.620E+00,1.759E+02,2.500E+00
8.80E+01,5.495E+02,4.600E+00,1.756E+02,2.500E+00
8.90E+01,5.754E+02,4.591E+00,1.752E+02,2.500E+00
9.00E+01,6.026E+02,4.568E+00,1.749E+02,2.500E+00
9.10E+01,6.310E+02,4.537E+00,1.746E+02,2.500E+00
9.20E+01,6.607E+02,4.497E+00,1.743E+02,2.500E+00
9.30E+01,6.918E+02,4.461E+00,1.740E+02,2.500E+00
9.40E+01,7.244E+02,4.446E+00,1.737E+02,2.500E+00
9.50E+01,7.586E+02,4.430E+00,1.733E+02,2.500E+00
9.60E+01,7.943E+02,4.393E+00,1.730E+02,2.500E+00
9.70E+01,8.318E+02,4.327E+00,1.727E+02,2.500E+00
9.80E+01,8.710E+02,4.273E+00,1.724E+02,2.500E+00
9.90E+01,9.120E+02,4.248E+00,1.720E+02,2.500E+00
1.00E+02,9.550E+02,4.206E+00,1.717E+02,2.500E+00
1.01E+02,1.000E+03,4.154E+00,1.713E+02,2.500E+00
1.02E+02,1.047E+03,4.100E+00,1.710E+02,2.500E+00
1.03E+02,1.096E+03,4.045E+00,1.708E+02,2.500E+00
1.04E+02,1.148E+03,3.987E+00,1.706E+02,2.500E+00
1.05E+02,1.202E+03,3.927E+00,1.702E+02,2.500E+00
1.06E+02,1.259E+03,3.872E+00,1.698E+02,2.500E+00
1.07E+02,1.318E+03,3.797E+00,1.697E+02,2.500E+00
1.08E+02,1.380E+03,3.713E+00,1.695E+02,2.500E+00
1.09E+02,1.445E+03,3.662E+00,1.691E+02,2.500E+00
1.10E+02,1.514E+03,3.584E+00,1.690E+02,2.500E+00
1.11E+02,1.585E+03,3.479E+00,1.688E+02,2.500E+00
1.12E+02,1.660E+03,3.427E+00,1.686E+02,2.500E+00
1.13E+02,1.738E+03,3.344E+00,1.685E+02,2.500E+00
1.14E+02,1.820E+03,3.237E+00,1.683E+02,2.500E+00
1.15E+02,1.905E+03,3.180E+00,1.683E+02,2.500E+00
1.16E+02,1.995E+03,3.071E+00,1.681E+02,2.500E+00
1.17E+02,2.089E+03,2.968E+00,1.681E+02,2.500E+00
1.18E+02,2.188E+03,2.902E+00,1.681E+02,2.500E+00
1.19E+02,2.291E+03,2.838E+00,1.681E+02,2.500E+00
1.20E+02,2.399E+03,2.727E+00,1.682E+02,2.500E+00
1.21E+02,2.512E+03,2.616E+00,1.682E+02,2.500E+00
1.22E+02,2.630E+03,2.550E+00,1.683E+02,2.500E+00
1.23E+02,2.754E+03,2.481E+00,1.685E+02,2.500E+00
1.24E+02,2.884E+03,2.366E+00,1.686E+02,2.500E+00
1.25E+02,3.020E+03,2.281E+00,1.687E+02,2.500E+00
1.26E+02,3.162E+03,2.229E+00,1.691E+02,2.500E+00
1.27E+02,3.311E+03,2.125E+00,1.691E+02,2.500E+00
1.28E+02,3.467E+03,2.049E+00,1.694E+02,2.500E+00
1.29E+02,3.631E+03,1.984E+00,1.697E+02,2.500E+00
1.30E+02,3.802E+03,1.901E+00,1.698E+02,2.500E+00
1.31E+02,3.981E+03,1.840E+00,1.703E+02,2.500E+00
1.32E+02,4.169E+03,1.771E+00,1.705E+02,2.500E+00
1.33E+02,4.365E+03,1.712E+00,1.708E+02,2.500E+00
1.34E+02,4.571E+03,1.651E+00,1.710E+02,2.500E+00
1.35E+02,4.786E+03,1.595E+00,1.715E+02,2.500E+00
1.36E+02,5.012E+03,1.541E+00,1.720E+02,2.500E+00
1.37E+02,5.248E+03,1.490E+00,1.722E+02,2.500E+00
1.38E+02,5.495E+03,1.446E+00,1.724E+02,2.500E+00
1.39E+02,5.754E+03,1.401E+00,1.730E+02,2.500E+00
1.40E+02,6.026E+03,1.362E+00,1.734E+02,2.500E+00
1.41E+02,6.310E+03,1.323E+00,1.735E+02,2.500E+00
1.42E+02,6.607E+03,1.288E+00,1.741E+02,2.500E+00
1.43E+02,6.918E+03,1.252E+00,1.744E+02,2.500E+00
1.44E+02,7.244E+03,1.226E+00,1.746E+02,2.500E+00
1.45E+02,7.586E+03,1.196E+00,1.753E+02,2.500E+00
1.46E+02,7.943E+03,1.172E+00,1.754E+02,2.500E+00
1.47E+02,8.318E+03,1.155E+00,1.760E+02,2.500E+00
1.48E+02,8.710E+03,1.130E+00,1.763E+02,2.500E+00
1.49E+02,9.120E+03,1.125E+00,1.770E+02,2.500E+00
1.50E+02,9.550E+03,1.098E+00,1.770E+02,2.500E+00
1.51E+02,1.000E+04,1.079E+00,1.774E+02,2.500E+00
