in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
1.00E+00,1.000E+01,3.830E+00,-1.404E+02,2.500E+00
2.00E+00,1.047E+01,3.990E+00,-1.418E+02,2.500E+00
3.00E+00,1.096E+01,4.186E+00,-1.430E+02,2.500E+00
4.00E+00,1.148E+01,4.331E+00,-1.444E+02,2.500E+00
5.00E+00,1.202E+01,4.370E+00,-1.459E+02,2.500E+00
6.00E+00,1.259E+01,4.518E+00,-1.468E+02,2.500E+00
7.00E+00,1.318E+01,4.624E+00,-1.482E+02,2.500E+00
8.00E+00,1.380E+01,4.780E+00,-1.495E+02,2.500E+00
9.00E+00,1.445E+01,4.897E+00,-1.506E+02,2.500E+00
1.00E+01,1.514E+01,4.938E+00,-1.512E+02,2.500E+00
1.10E+01,1.585E+01,5.041E+00,-1.527E+02,2.500E+00
1.20E+01,1.660E+01,5.105E+00,-1.539E+02,2.500E+00
1.30E+01,1.738E+01,5.216E+00,-1.549E+02,2.500E+00
1.40E+01,1.820E+01,5.306E+00,-1.558E+02,2.500E+00
1.50E+01,1.905E+01,5.328E+00,-1.571E+02,2.500E+00
1.60E+01,1.995E+01,5.359E+00,-1.580E+02,2.500E+00
1.70E+01,2.089E+01,5.477E+00,-1.593E+02,2.500E+00
1.80E+01,2.188E+01,5.511E+00,-1.598E+02,2.500E+00
1.90E+01,2.291E+01,5.573E+00,-1.609E+02,2.500E+00
2.00E+01,2.399E+01,5.687E+00,-1.619E+02,2.500E+00
2.10E+01,2.512E+01,5.656E+00,-1.626E+02,2.500E+00
2.20E+01,2.630E+01,5.664E+00,-1.633E+02,2.500E+00
2.30E+01,2.754E+01,5.709E+00,-1.642E+02,2.500E+00
2.40E+01,2.884E+01,5.831E+00,-1.647E+02,2.500E+00
2.50E+01,3.020E+01,5.735E+00,-1.651E+02,2.500E+00
2.60E+01,3.162E+01,5.758E+00,-1.656E+02,2.500E+00
2.70E+01,3.311E+01,5.805E+00,-1.664E+02,2.500E+00
2.80E+01,3.467E+01,5.817E+00,-1.675E+02,2.500E+00
2.90E+01,3.631E+01,5.789E+00,-1.680E+02,2.500E+00
3.00E+01,3.802E+01,5.814E+00,-1.680E+02,2.500E+00
3.10E+01,3.981E+01,5.836E+00,-1.686E+02,2.500E+00
3.20E+01,4.169E+01,5.872E+00,-1.694E+02,2.500E+00
3.30E+01,4.365E+01,5.835E+00,-1.697E+02,2.500E+00
