in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
1.02E+02,1.047E+03,-7.760E+01,4.390E+01,2.500E+00
1.03E+02,1.096E+03,-7.639E+01,4.083E+01,2.500E+00
1.04E+02,1.148E+03,-6.898E+01,-7.906E+01,2.500E+00
1.05E+02,1.202E+03,-8.822E+01,-1.158E+01,2.500E+00
1.06E+02,1.259E+03,-6.647E+01,9.043E+01,2.500E+00
1.07E+02,1.318E+03,-7.171E+01,1.139E+02,2.500E+00
1.08E+02,1.380E+03,-7.395E+01,2.139E+00,2.500E+00
1.09E+02,1.445E+03,-7.204E+01,1.428E+02,2.500E+00
1.10E+02,1.514E+03,-7.507E+01,9.722E+01,2.500E+00
1.11E+02,1.585E+03,-7.558E+01,5.225E+00,2.500E+00
1.12E+02,1.660E+03,-7.532E+01,9.609E+01,2.500E+00
1.13E+02,1.738E+03,-7.155E+01,1.330E+02,2.500E+00
1.14E+02,1.820E+03,-7.157E+01,4.638E+01,2.500E+00
1.15E+02,1.905E+03,-7.189E+01,1.435E+02,2.500E+00
1.16E+02,1.995E+03,-7.069E+01,5.954E+01,2.500E+00
1.17E+02,2.089E+03,-6.900E+01,1.478E+01,2.500E+00
1.18E+02,2.188E+03,-7.084E+01,9.360E+01,2.500E+00
1.19E+02,2.291E+03,-7.022E+01,1.410E+02,2.500E+00
1.20E+02,2.399E+03,-9.112E+01,1.090E+02,2.500E+00
1.21E+02,2.512E+03,-7.374E+01,1.778E+01,2.500E+00
1.22E+02,2.630E+03,-8.276E+01,7.722E+01,2.500E+00
1.23E+02,2.754E+03,-7.501E+01,1.637E+02,2.500E+00
1.24E+02,2.884E+03,-7.487E+01,3.137E+01,2.500E+00
1.25E+02,3.020E+03,-7.460E+01,1.063E+02,2.500E+00
1.26E+02,3.162E+03,-8.643E+01,-1.699E+02,2.500E+00
1.27E+02,3.311E+03,-7.356E+01,7.813E+01,2.500E+00
1.28E+02,3.467E+03,-7.330E+01,4.864E+01,2.500E+00
1.29E+02,3.631E+03,-7.901E+01,1.134E+02,2.500E+00
1.30E+02,3.802E+03,-6.803E+01,4.221E+01,2.500E+00
1.31E+02,3.981E+03,-7.567E+01,3.879E+01,2.500E+00
1.32E+02,4.169E+03,-7.317E+01,8.088E+01,2.500E+00
1.33E+02,4.365E+03,-7.692E+01,3.931E+01,2.500E+00
1.34E+02,4.571E+03,-6.708E+01,6.827E+01,2.500E+00
1.35E+02,4.786E+03,-7.496E+01,9.616E+01,2.500E+00
1.36E+02,5.012E+03,-7.594E+01,1.183E+02,2.500E+00
1.37E+02,5.248E+03,-7.101E+01,6.498E+01,2.500E+00
1.38E+02,5.495E+03,-6.869E+01,7.980E+01,2.500E+00
1.39E+02,5.754E+03,-7.923E+01,6.301E+01,2.500E+00
1.40E+02,6.026E+03,-7.464E+01,7.284E+01,2.500E+00
1.41E+02,6.310E+03,-6.993E+01,6.789E+01,2.500E+00
1.42E+02,6.607E+03,-8.611E+01,7.523E+01,2.500E+00
1.43E+02,6.918E+03,-7.700E+01,9.101E+01,2.500E+00
1.44E+02,7.244E+03,-6.838E+01,7.997E+01,2.500E+00
1.45E+02,7.586E+03,-8.262E+01,1.034E+02,2.500E+00
1.46E+02,7.943E+03,-7.107E+01,7.990E+01,2.500E+00
1.47E+02,8.318E+03,-7.114E+01,9.670E+01,2.500E+00
1.48E+02,8.710E+03,-7.138E+01,8.724E+01,2.500E+00
1.49E+02,9.120E+03,-7.227E+01,8.803E+01,2.500E+00
1.50E+02,9.550E+03,-6.623E+01,8.886E+01,2.500E+00
1.51E+02,1.000E+04,-7.008E+01,1.199E+02,2.500E+00
