in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
2.90E+01,3.631E+01,-7.115E+01,1.465E+02,2.500E+00
3.00E+01,3.802E+01,-7.167E+01,1.314E+02,2.500E+00
3.10E+01,3.981E+01,-7.107E+01,1.476E+02,2.500E+00
3.20E+01,4.169E+01,-7.113E+01,1.406E+02,2.500E+00
3.30E+01,4.365E+01,-7.410E+01,1.040E+02,2.500E+00
3.40E+01,4.571E+01,-7.810E+01,1.033E+02,2.500E+00
3.50E+01,4.786E+01,-7.873E+01,-1.275E+02,2.500E+00
3.60E+01,5.012E+01,-7.181E+01,1.010E+02,2.500E+00
3.70E+01,5.248E+01,-8.631E+01,7.903E+01,2.500E+00
3.80E+01,5.495E+01,-6.756E+01,1.578E+02,2.500E+00
3.90E+01,5.754E+01,-7.814E+01,8.945E+00,2.500E+00
4.00E+01,6.026E+01,-6.790E+01,1.495E+02,2.500E+00
4.10E+01,6.310E+01,-7.262E+01,1.346E+02,2.500E+00
4.20E+01,6.607E+01,-7.339E+01,1.545E+02,2.500E+00
4.30E+01,6.918E+01,-7.518E+01,9.119E+01,2.500E+00
4.40E+01,7.244E+01,-8.334E+01,1.435E+02,2.500E+00
4.50E+01,7.586E+01,-6.861E+01,1.404E+02,2.500E+00
4.60E+01,7.943E+01,-7.894E+01,1.273E+02,2.500E+00
4.70E+01,8.318E+01,-8.132E+01,1.235E+02,2.500E+00
4.80E+01,8.710E+01,-8.281E+01,1.301E+02,2.500E+00
4.90E+01,9.120E+01,-7.215E+01,1.443E+02,2.500E+00
5.00E+01,9.550E+01,-7.649E+01,8.420E+01,2.500E+00
5.10E+01,1.000E+02,-8.687E+01,3.804E+01,2.500E+00
5.20E+01,1.047E+02,-8.707E+01,-1.199E+02,2.500E+00
5.30E+01,1.096E+02,-8.229E+01,1.107E+02,2.500E+00
5.40E+01,1.148E+02,-8.029E+01,1.489E+02,2.500E+00
5.50E+01,1.202E+02,-7.479E+01,-8.953E+01,2.500E+00
5.60E+01,1.259E+02,-7.402E+01,1.002E+02,2.500E+00
5.70E+01,1.318E+02,-7.187E+01,1.487E+02,2.500E+00
5.80E+01,1.380E+02,-8.020E+01,-1.577E+02,2.500E+00
5.90E+01,1.445E+02,-7.309E+01,1.322E+02,2.500E+00
6.00E+01,1.514E+02,-7.417E+01,7.598E+00,2.500E+00
6.10E+01,1.585E+02,-7.719E+01,-4.085E+01,2.500E+00
6.20E+01,1.660E+02,-7.849E+01,-6.412E+01,2.500E+00
6.30E+01,1.738E+02,-7.368E+01,1.313E+02,2.500E+00
6.40E+01,1.820E+02,-7.357E+01,1.425E+02,2.500E+00
6.50E+01,1.905E+02,-8.325E+01,-7.054E+01,2.500E+00
6.60E+01,1.995E+02,-7.409E+01,-2.552E+01,2.500E+00
6.70E+01,2.089E+02,-8.513E+01,-1.641E+02,2.500E+00
6.80E+01,2.188E+02,-7.220E+01,1.699E+02,2.500E+00
6.90E+01,2.291E+02,-7.256E+01,-1.691E+02,2.500E+00
7.00E+01,2.399E+02,-7.596E+01,-1.330E+02,2.500E+00
7.10E+01,2.512E+02,-6.798E+01,1.266E+02,2.500E+00
7.20E+01,2.630E+02,-6.978E+01,1.390E+02,2.500E+00
7.30E+01,2.754E+02,-7.557E+01,2.552E+01,2.500E+00
7.40E+01,2.884E+02,-7.275E+01,1.687E+02,2.500E+00
7.50E+01,3.020E+02,-7.932E+01,7.886E+01,2.500E+00
7.60E+01,3.162E+02,-6.929E+01,-4.222E+01,2.500E+00
7.70E+01,3.311E+02,-6.585E+01,2.333E+01,2.500E+00
7.80E+01,3.467E+02,-7.765E+01,-1.008E+02,2.500E+00
7.90E+01,3.631E+02,-8.809E+01,-1.021E+02,2.500E+00
8.00E+01,3.802E+02,-6.676E+01,6.740E+01,2.500E+00
8.10E+01,3.981E+02,-8.598E+01,1.248E+01,2.500E+00
8.20E+01,4.169E+02,-8.291E+01,-6.175E+01,2.500E+00
8.30E+01,4.365E+02,-7.263E+01,8.223E+01,2.500E+00
8.40E+01,4.571E+02,-7.254E+01,-1.981E+01,2.500E+00
8.50E+01,4.786E+02,-6.935E+01,-3.930E+01,2.500E+00
8.60E+01,5.012E+02,-7.803E+01,9.051E+00,2.500E+00
8.70E+01,5.248E+02,-6.467E+01,5.856E+01,2.500E+00
8.80E+01,5.495E+02,-6.016E+01,1.211E+02,2.500E+00
8.90E+01,5.754E+02,-7.579E+01,-9.353E+01,2.500E+00
9.00E+01,6.026E+02,-6.961E+01,1.526E+02,2.500E+00
9.10E+01,6.310E+02,-7.057E+01,-1.183E+02,2.500E+00
9.20E+01,6.607E+02,-7.269E+01,-1.628E+01,2.500E+00
9.30E+01,6.918E+02,-7.681E+01,5.797E-01,2.500E+00
9.40E+01,7.244E+02,-7.063E+01,-6.329E+01,2.500E+00
9.50E+01,7.586E+02,-8.076E+01,7.098E+01,2.500E+00
9.60E+01,7.943E+02,-6.643E+01,6.323E+01,2.500E+00
9.70E+01,8.318E+02,-6.804E+01,-4.943E+01,2.500E+00
9.80E+01,8.710E+02,-7.648E+01,3.719E+01,2.500E+00
9.90E+01,9.120E+02,-7.575E+01,-7.200E+00,2.500E+00
1.00E+02,9.550E+02,-7.547E+01,6.493E+01,2.500E+00
1.01E+02,1.000E+03,-6.905E+01,3.889E+01,2.500E+00
1.02E+02,1.047E+03,-7.365E+01,8.905E+01,2.500E+00
1.03E+02,1.096E+03,-7.044E+01,1.356E+02,2.500E+00
1.04E+02,1.148E+03,-9.464E+01,4.791E+01,2.500E+00
1.05E+02,1.202E+03,-7.938E+01,-8.319E+01,2.500E+00
1.06E+02,1.259E+03,-7.316E+01,7.551E+01,2.500E+00
1.07E+02,1.318E+03,-7.098E+01,1.024E+02,2.500E+00
1.08E+02,1.380E+03,-7.765E+01,1.207E+01,2.500E+00
1.09E+02,1.445E+03,-7.082E+01,8.437E+01,2.500E+00
1.10E+02,1.514E+03,-7.686E+01,7.757E+01,2.500E+00
1.11E+02,1.585E+03,-8.209E+01,3.626E+01,2.500E+00
1.12E+02,1.660E+03,-7.118E+01,1.139E+02,2.500E+00
1.13E+02,1.738E+03,-7.853E+01,1.358E+02,2.500E+00
1.14E+02,1.820E+03,-7.612E+01,3.943E+01,2.500E+00
1.15E+02,1.905E+03,-7.593E+01,1.134E+02,2.500E+00
1.16E+02,1.995E+03,-7.328E+01,7.663E+01,2.500E+00
1.17E+02,2.089E+03,-6.980E+01,2.938E+01,2.500E+00
1.18E+02,2.188E+03,-7.778E+01,-1.590E+01,2.500E+00
1.19E+02,2.291E+03,-6.730E+01,1.127E+02,2.500E+00
1.20E+02,2.399E+03,-7.297E+01,7.359E+01,2.500E+00
1.21E+02,2.512E+03,-6.973E+01,2.596E+01,2.500E+00
1.22E+02,2.630E+03,-7.464E+01,6.393E+01,2.500E+00
1.23E+02,2.754E+03,-7.252E+01,1.685E+02,2.500E+00
1.24E+02,2.884E+03,-6.894E+01,5.571E+01,2.500E+00
1.25E+02,3.020E+03,-7.405E+01,6.043E+01,2.500E+00
1.26E+02,3.162E+03,-8.350E+01,3.795E+01,2.500E+00
1.27E+02,3.311E+03,-7.096E+01,1.036E+02,2.500E+00
1.28E+02,3.467E+03,-7.384E+01,7.624E+01,2.500E+00
1.29E+02,3.631E+03,-8.089E+01,-7.111E+01,2.500E+00
1.30E+02,3.802E+03,-7.038E+01,8.428E+01,2.500E+00
1.31E+02,3.981E+03,-7.625E+01,8.663E+01,2.500E+00
1.32E+02,4.169E+03,-7.373E+01,7.749E+01,2.500E+00
1.33E+02,4.365E+03,-8.179E+01,5.830E+01,2.500E+00
1.34E+02,4.571E+03,-7.050E+01,9.811E+01,2.500E+00
1.35E+02,4.786E+03,-7.304E+01,3.947E+01,2.500E+00
1.36E+02,5.012E+03,-8.269E+01,-2.612E+01,2.500E+00
1.37E+02,5.248E+03,-6.993E+01,8.281E+01,2.500E+00
1.38E+02,5.495E+03,-6.863E+01,8.225E+01,2.500E+00
1.39E+02,5.754E+03,-7.657E+01,5.084E+01,2.500E+00
1.40E+02,6.026E+03,-7.713E+01,5.700E+01,2.500E+00
1.41E+02,6.310E+03,-6.671E+01,9.000E+01,2.500E+00
1.42E+02,6.607E+03,-7.919E+01,5.440E+01,2.500E+00
1.43E+02,6.918E+03,-8.050E+01,7.165E+01,2.500E+00
1.44E+02,7.244E+03,-6.819E+01,9.521E+01,2.500E+00
1.45E+02,7.586E+03,-8.146E+01,5.156E+01,2.500E+00
1.46E+02,7.943E+03,-7.283E+01,7.779E+01,2.500E+00
1.47E+02,8.318E+03,-7.501E+01,7.752E+01,2.500E+00
1.48E+02,8.710E+03,-7.297E+01,8.713E+01,2.500E+00
1.49E+02,9.120E+03,-7.212E+01,7.770E+01,2.500E+00
1.50E+02,9.550E+03,-6.710E+01,9.409E+01,2.500E+00
1.51E+02,1.000E+04,-7.282E+01,9.938E+01,2.500E+00
