in s,C1 in V
-1.28028E-04,9.39258E-02
-1.28024E-04,9.31055E-02
-1.28020E-04,8.81836E-02
-1.28016E-04,8.90039E-02
-1.28012E-04,8.90039E-02
-1.28008E-04,8.98242E-02
-1.28004E-04,8.49023E-02
-1.28000E-04,8.16211E-02
-1.27996E-04,7.99805E-02
-1.27992E-04,7.66992E-02
-1.27988E-04,7.91602E-02
-1.27984E-04,7.66992E-02
-1.27980E-04,7.58789E-02
-1.27976E-04,7.34180E-02
-1.27972E-04,7.09570E-02
-1.27968E-04,7.01367E-02
-1.27964E-04,7.01367E-02
-1.27960E-04,6.35742E-02
-1.27956E-04,6.52148E-02
-1.27952E-04,6.35742E-02
-1.27948E-04,6.27539E-02
-1.27944E-04,5.86523E-02
-1.27940E-04,5.86523E-02
-1.27936E-04,5.86523E-02
-1.27932E-04,5.61914E-02
-1.27928E-04,5.45508E-02
-1.27924E-04,4.88086E-02
-1.27920E-04,4.88086E-02
-1.27916E-04,5.12695E-02
-1.27912E-04,4.63477E-02
-1.27908E-04,4.22461E-02
-1.27904E-04,4.14258E-02
-1.27900E-04,4.30664E-02
-1.27896E-04,3.89648E-02
-1.27892E-04,3.65039E-02
-1.27888E-04,3.56836E-02
-1.27884E-04,3.40430E-02
-1.27880E-04,3.40430E-02
-1.27876E-04,3.24023E-02
-1.27872E-04,3.15820E-02
-1.27868E-04,2.74805E-02
-1.27864E-04,2.74805E-02
-1.27860E-04,2.09180E-02
-1.27856E-04,2.17383E-02
-1.27852E-04,2.33789E-02
-1.27848E-04,1.92773E-02
-1.27844E-04,1.84570E-02
-1.27840E-04,1.76367E-02
-1.27836E-04,1.51758E-02
-1.27832E-04,1.51758E-02
-1.27828E-04,9.43359E-03
-1.27824E-04,8.61328E-03
-1.27820E-04,9.43359E-03
-1.27816E-04,7.79297E-03
-1.27812E-04,3.69141E-03
-1.27808E-04,4.51172E-03
-1.27804E-04,2.05078E-03
-1.27800E-04,4.51172E-03
-1.27796E-04,-2.87109E-03
-1.27792E-04,-4.51172E-03
-1.27788E-04,-2.87109E-03
-1.27784E-04,-6.97266E-03
-1.27780E-04,-6.97266E-03
-1.27776E-04,-1.10742E-02
-1.27772E-04,-1.27148E-02
-1.27768E-04,-1.27148E-02
-1.27764E-04,-1.68164E-02
-1.27760E-04,-1.43555E-02
-1.27756E-04,-1.92773E-02
-1.27752E-04,-1.68164E-02
-1.27748E-04,-2.17383E-02
-1.27744E-04,-2.25586E-02
-1.27740E-04,-2.50195E-02
-1.27736E-04,-2.66602E-02
-1.27732E-04,-2.91211E-02
-1.27728E-04,-2.91211E-02
-1.27724E-04,-3.24023E-02
-1.27720E-04,-3.32227E-02
-1.27716E-04,-3.32227E-02
-1.27712E-04,-3.65039E-02
-1.27708E-04,-3.65039E-02
-1.27704E-04,-3.97852E-02
-1.27700E-04,-4.14258E-02
-1.27696E-04,-4.38867E-02
-1.27692E-04,-4.55273E-02
-1.27688E-04,-4.79883E-02
-1.27684E-04,-4.88086E-02
-1.27680E-04,-4.88086E-02
-1.27676E-04,-5.12695E-02
-1.27672E-04,-5.45508E-02
-1.27668E-04,-5.45508E-02
-1.27664E-04,-5.70117E-02
-1.27660E-04,-5.78320E-02
-1.27656E-04,-6.02930E-02
-1.27652E-04,-6.52148E-02
-1.27648E-04,-6.27539E-02
-1.27644E-04,-6.60352E-02
-1.27640E-04,-6.60352E-02
-1.27636E-04,-6.76758E-02
-1.27632E-04,-7.01367E-02
-1.27628E-04,-7.01367E-02
-1.27624E-04,-7.34180E-02
-1.27620E-04,-7.50586E-02
-1.27616E-04,-7.83398E-02
-1.27612E-04,-8.24414E-02
-1.27608E-04,-7.91602E-02
-1.27604E-04,-8.32617E-02
-1.27600E-04,-8.32617E-02
-1.27596E-04,-8.65430E-02
-1.27592E-04,-8.57227E-02
-1.27588E-04,-9.22852E-02
-1.27584E-04,-8.81836E-02
-1.27580E-04,-9.06445E-02
-1.27576E-04,-9.22852E-02
-1.27572E-04,-9.39258E-02
-1.27568E-04,-9.63867E-02
-1.27564E-04,-9.80273E-02
-1.27560E-04,-1.00488E-01
-1.27556E-04,-1.02949E-01
-1.27552E-04,-9.88477E-02
-1.27548E-04,-1.04590E-01
-1.27544E-04,-1.06230E-01
-1.27540E-04,-1.07871E-01
-1.27536E-04,-1.07871E-01
-1.27532E-04,-1.11152E-01
-1.27528E-04,-1.12793E-01
-1.27524E-04,-1.14434E-01
-1.27520E-04,-1.14434E-01
-1.27516E-04,-1.18535E-01
-1.27512E-04,-1.18535E-01
-1.27508E-04,-1.19355E-01
-1.27504E-04,-1.23457E-01
-1.27500E-04,-1.23457E-01
-1.27496E-04,-1.24277E-01
-1.27492E-04,-1.28379E-01
-1.27488E-04,-1.29199E-01
-1.27484E-04,-1.31660E-01
-1.27480E-04,-1.31660E-01
-1.27476E-04,-1.31660E-01
-1.27472E-04,-1.33301E-01
-1.27468E-04,-1.34121E-01
-1.27464E-04,-1.35762E-01
-1.27460E-04,-1.37402E-01
-1.27456E-04,-1.38223E-01
-1.27452E-04,-1.40684E-01
-1.27448E-04,-1.41504E-01
-1.27444E-04,-1.47246E-01
-1.27440E-04,-1.47246E-01
-1.27436E-04,-1.47246E-01
-1.27432E-04,-1.50527E-01
-1.27428E-04,-1.53809E-01
-1.27424E-04,-1.54629E-01
-1.27420E-04,-1.52988E-01
-1.27416E-04,-1.54629E-01
-1.27412E-04,-1.56270E-01
-1.27408E-04,-1.57910E-01
-1.27404E-04,-1.59551E-01
-1.27400E-04,-1.62012E-01
-1.27396E-04,-1.62012E-01
-1.27392E-04,-1.63652E-01
-1.27388E-04,-1.66113E-01
-1.27384E-04,-1.68574E-01
-1.27380E-04,-1.68574E-01
-1.27376E-04,-1.73496E-01
-1.27372E-04,-1.72676E-01
-1.27368E-04,-1.70215E-01
-1.27364E-04,-1.74316E-01
-1.27360E-04,-1.73496E-01
-1.27356E-04,-1.77598E-01
-1.27352E-04,-1.79238E-01
-1.27348E-04,-1.80059E-01
-1.27344E-04,-1.82520E-01
-1.27340E-04,-1.80879E-01
-1.27336E-04,-1.83340E-01
-1.27332E-04,-1.86621E-01
-1.27328E-04,-1.89082E-01
-1.27324E-04,-1.88262E-01
-1.27320E-04,-1.91543E-01
-1.27316E-04,-1.91543E-01
-1.27312E-04,-1.92363E-01
-1.27308E-04,-1.94824E-01
-1.27304E-04,-1.94004E-01
-1.27300E-04,-1.98105E-01
-1.27296E-04,-2.00566E-01
-1.27292E-04,-1.98926E-01
-1.27288E-04,-1.99746E-01
-1.27284E-04,-2.03027E-01
-1.27280E-04,-2.03848E-01
-1.27276E-04,-2.05488E-01
-1.27272E-04,-2.07129E-01
-1.27268E-04,-2.07129E-01
-1.27264E-04,-2.08770E-01
-1.27260E-04,-2.10410E-01
-1.27256E-04,-2.13691E-01
-1.27252E-04,-2.12871E-01
-1.27248E-04,-2.13691E-01
-1.27244E-04,-2.16973E-01
-1.27240E-04,-2.16152E-01
-1.27236E-04,-2.18613E-01
-1.27232E-04,-2.19434E-01
-1.27228E-04,-2.21895E-01
-1.27224E-04,-2.20254E-01
-1.27220E-04,-2.23535E-01
-1.27216E-04,-2.22715E-01
-1.27212E-04,-2.25176E-01
-1.27208E-04,-2.25996E-01
-1.27204E-04,-2.29277E-01
-1.27200E-04,-2.29277E-01
-1.27196E-04,-2.31738E-01
-1.27192E-04,-2.31738E-01
-1.27188E-04,-2.32559E-01
-1.27184E-04,-2.35020E-01
-1.27180E-04,-2.39121E-01
-1.27176E-04,-2.35840E-01
-1.27172E-04,-2.38301E-01
-1.27168E-04,-2.38301E-01
-1.27164E-04,-2.38301E-01
-1.27160E-04,-2.39121E-01
-1.27156E-04,-2.44863E-01
-1.27152E-04,-2.43223E-01
-1.27148E-04,-2.48145E-01
-1.27144E-04,-2.44043E-01
-1.27140E-04,-2.47324E-01
-1.27136E-04,-2.48145E-01
-1.27132E-04,-2.51426E-01
-1.27128E-04,-2.52246E-01
-1.27124E-04,-2.53887E-01
-1.27120E-04,-2.52246E-01
-1.27116E-04,-2.57988E-01
-1.27112E-04,-2.54707E-01
-1.27108E-04,-2.55527E-01
-1.27104E-04,-2.57988E-01
-1.27100E-04,-2.60449E-01
-1.27096E-04,-2.57988E-01
-1.27092E-04,-2.62090E-01
-1.27088E-04,-2.60449E-01
-1.27084E-04,-2.62090E-01
-1.27080E-04,-2.64551E-01
-1.27076E-04,-2.67012E-01
-1.27072E-04,-2.65371E-01
-1.27068E-04,-2.70293E-01
-1.27064E-04,-2.67012E-01
-1.27060E-04,-2.71934E-01
-1.27056E-04,-2.69473E-01
-1.27052E-04,-2.70293E-01
-1.27048E-04,-2.71934E-01
-1.27044E-04,-2.73574E-01
-1.27040E-04,-2.72754E-01
-1.27036E-04,-2.77676E-01
-1.27032E-04,-2.76855E-01
-1.27028E-04,-2.74395E-01
-1.27024E-04,-2.79316E-01
-1.27020E-04,-2.78496E-01
-1.27016E-04,-2.80957E-01
-1.27012E-04,-2.80137E-01
-1.27008E-04,-2.81777E-01
-1.27004E-04,-2.80957E-01
-1.27000E-04,-2.82598E-01
-1.26996E-04,-2.85879E-01
-1.26992E-04,-2.83418E-01
-1.26988E-04,-2.85879E-01
-1.26984E-04,-2.86699E-01
-1.26980E-04,-2.89980E-01
-1.26976E-04,-2.89980E-01
-1.26972E-04,-2.92441E-01
-1.26968E-04,-2.90801E-01
-1.26964E-04,-2.90801E-01
-1.26960E-04,-2.92441E-01
-1.26956E-04,-2.95723E-01
-1.26952E-04,-2.92441E-01
-1.26948E-04,-2.93262E-01
-1.26944E-04,-2.95723E-01
-1.26940E-04,-2.96543E-01
-1.26936E-04,-2.96543E-01
-1.26932E-04,-2.97363E-01
-1.26928E-04,-2.98184E-01
-1.26924E-04,-2.98184E-01
-1.26920E-04,-3.00645E-01
-1.26916E-04,-2.99824E-01
-1.26912E-04,-2.99824E-01
-1.26908E-04,-3.05566E-01
-1.26904E-04,-3.03926E-01
-1.26900E-04,-3.03926E-01
-1.26896E-04,-3.05566E-01
-1.26892E-04,-3.06387E-01
-1.26888E-04,-3.04746E-01
-1.26884E-04,-3.06387E-01
-1.26880E-04,-3.08848E-01
-1.26876E-04,-3.09668E-01
-1.26872E-04,-3.08027E-01
-1.26868E-04,-3.07207E-01
-1.26864E-04,-3.11309E-01
-1.26860E-04,-3.10488E-01
-1.26856E-04,-3.10488E-01
-1.26852E-04,-3.12129E-01
-1.26848E-04,-3.11309E-01
-1.26844E-04,-3.12949E-01
-1.26840E-04,-3.13770E-01
-1.26836E-04,-3.14590E-01
-1.26832E-04,-3.17871E-01
-1.26828E-04,-3.17051E-01
-1.26824E-04,-3.14590E-01
-1.26820E-04,-3.15410E-01
-1.26816E-04,-3.14590E-01
-1.26812E-04,-3.17871E-01
-1.26808E-04,-3.16230E-01
-1.26804E-04,-3.18691E-01
-1.26800E-04,-3.21152E-01
-1.26796E-04,-3.17051E-01
-1.26792E-04,-3.18691E-01
-1.26788E-04,-3.21152E-01
-1.26784E-04,-3.20332E-01
-1.26780E-04,-3.24434E-01
-1.26776E-04,-3.24434E-01
-1.26772E-04,-3.23613E-01
-1.26768E-04,-3.21973E-01
-1.26764E-04,-3.22793E-01
-1.26760E-04,-3.22793E-01
-1.26756E-04,-3.24434E-01
-1.26752E-04,-3.25254E-01
-1.26748E-04,-3.24434E-01
-1.26744E-04,-3.21973E-01
-1.26740E-04,-3.27715E-01
-1.26736E-04,-3.24434E-01
-1.26732E-04,-3.29355E-01
-1.26728E-04,-3.26895E-01
-1.26724E-04,-3.26895E-01
-1.26720E-04,-3.27715E-01
-1.26716E-04,-3.31816E-01
-1.26712E-04,-3.28535E-01
-1.26708E-04,-3.30176E-01
-1.26704E-04,-3.29355E-01
-1.26700E-04,-3.29355E-01
-1.26696E-04,-3.30176E-01
-1.26692E-04,-3.29355E-01
-1.26688E-04,-3.31816E-01
-1.26684E-04,-3.31816E-01
-1.26680E-04,-3.29355E-01
-1.26676E-04,-3.30996E-01
-1.26672E-04,-3.30996E-01
-1.26668E-04,-3.30996E-01
-1.26664E-04,-3.30996E-01
-1.26660E-04,-3.30996E-01
-1.26656E-04,-3.34277E-01
-1.26652E-04,-3.33457E-01
-1.26648E-04,-3.32637E-01
-1.26644E-04,-3.30996E-01
-1.26640E-04,-3.34277E-01
-1.26636E-04,-3.31816E-01
-1.26632E-04,-3.34277E-01
-1.26628E-04,-3.32637E-01
-1.26624E-04,-3.36738E-01
-1.26620E-04,-3.34277E-01
-1.26616E-04,-3.33457E-01
-1.26612E-04,-3.31816E-01
-1.26608E-04,-3.34277E-01
-1.26604E-04,-3.35098E-01
-1.26600E-04,-3.34277E-01
-1.26596E-04,-3.35918E-01
-1.26592E-04,-3.38379E-01
-1.26588E-04,-3.35098E-01
-1.26584E-04,-3.35918E-01
-1.26580E-04,-3.35098E-01
-1.26576E-04,-3.35098E-01
-1.26572E-04,-3.36738E-01
-1.26568E-04,-3.33457E-01
-1.26564E-04,-3.36738E-01
-1.26560E-04,-3.34277E-01
-1.26556E-04,-3.36738E-01
-1.26552E-04,-3.34277E-01
-1.26548E-04,-3.35918E-01
-1.26544E-04,-3.36738E-01
-1.26540E-04,-3.36738E-01
-1.26536E-04,-3.36738E-01
-1.26532E-04,-3.35098E-01
-1.26528E-04,-3.36738E-01
-1.26524E-04,-3.38379E-01
-1.26520E-04,-3.34277E-01
-1.26516E-04,-3.35098E-01
-1.26512E-04,-3.34277E-01
-1.26508E-04,-3.35918E-01
-1.26504E-04,-3.35918E-01
-1.26500E-04,-3.35098E-01
-1.26496E-04,-3.33457E-01
-1.26492E-04,-3.35918E-01
-1.26488E-04,-3.35918E-01
-1.26484E-04,-3.36738E-01
-1.26480E-04,-3.35918E-01
-1.26476E-04,-3.33457E-01
-1.26472E-04,-3.34277E-01
-1.26468E-04,-3.33457E-01
-1.26464E-04,-3.32637E-01
-1.26460E-04,-3.35098E-01
-1.26456E-04,-3.33457E-01
-1.26452E-04,-3.32637E-01
-1.26448E-04,-3.33457E-01
-1.26444E-04,-3.30176E-01
-1.26440E-04,-3.32637E-01
-1.26436E-04,-3.33457E-01
-1.26432E-04,-3.32637E-01
-1.26428E-04,-3.31816E-01
-1.26424E-04,-3.31816E-01
-1.26420E-04,-3.33457E-01
-1.26416E-04,-3.30176E-01
-1.26412E-04,-3.31816E-01
-1.26408E-04,-3.28535E-01
-1.26404E-04,-3.30176E-01
-1.26400E-04,-3.29355E-01
-1.26396E-04,-3.30176E-01
-1.26392E-04,-3.28535E-01
-1.26388E-04,-3.26895E-01
-1.26384E-04,-3.27715E-01
-1.26380E-04,-3.27715E-01
-1.26376E-04,-3.26074E-01
-1.26372E-04,-3.27715E-01
-1.26368E-04,-3.27715E-01
-1.26364E-04,-3.26895E-01
-1.26360E-04,-3.27715E-01
-1.26356E-04,-3.26074E-01
-1.26352E-04,-3.25254E-01
-1.26348E-04,-3.26074E-01
-1.26344E-04,-3.22793E-01
-1.26340E-04,-3.23613E-01
-1.26336E-04,-3.24434E-01
-1.26332E-04,-3.22793E-01
-1.26328E-04,-3.19512E-01
-1.26324E-04,-3.23613E-01
-1.26320E-04,-3.21973E-01
-1.26316E-04,-3.23613E-01
-1.26312E-04,-3.22793E-01
-1.26308E-04,-3.17871E-01
-1.26304E-04,-3.21152E-01
-1.26300E-04,-3.21152E-01
-1.26296E-04,-3.18691E-01
-1.26292E-04,-3.21152E-01
-1.26288E-04,-3.13770E-01
-1.26284E-04,-3.16230E-01
-1.26280E-04,-3.15410E-01
-1.26276E-04,-3.14590E-01
-1.26272E-04,-3.13770E-01
-1.26268E-04,-3.14590E-01
-1.26264E-04,-3.15410E-01
-1.26260E-04,-3.14590E-01
-1.26256E-04,-3.12949E-01
-1.26252E-04,-3.15410E-01
-1.26248E-04,-3.12129E-01
-1.26244E-04,-3.11309E-01
-1.26240E-04,-3.09668E-01
-1.26236E-04,-3.10488E-01
-1.26232E-04,-3.08027E-01
-1.26228E-04,-3.07207E-01
-1.26224E-04,-3.06387E-01
-1.26220E-04,-3.05566E-01
-1.26216E-04,-3.03926E-01
-1.26212E-04,-3.06387E-01
-1.26208E-04,-3.06387E-01
-1.26204E-04,-3.04746E-01
-1.26200E-04,-3.00645E-01
-1.26196E-04,-3.04746E-01
-1.26192E-04,-3.03105E-01
-1.26188E-04,-2.99824E-01
-1.26184E-04,-3.02285E-01
-1.26180E-04,-3.00645E-01
-1.26176E-04,-3.00645E-01
-1.26172E-04,-2.99004E-01
-1.26168E-04,-2.98184E-01
-1.26164E-04,-2.98184E-01
-1.26160E-04,-2.95723E-01
-1.26156E-04,-2.95723E-01
-1.26152E-04,-2.94082E-01
-1.26148E-04,-2.95723E-01
-1.26144E-04,-2.94082E-01
-1.26140E-04,-2.93262E-01
-1.26136E-04,-2.92441E-01
-1.26132E-04,-2.90801E-01
-1.26128E-04,-2.90801E-01
-1.26124E-04,-2.89980E-01
-1.26120E-04,-2.89160E-01
-1.26116E-04,-2.87520E-01
-1.26112E-04,-2.85059E-01
-1.26108E-04,-2.84238E-01
-1.26104E-04,-2.84238E-01
-1.26100E-04,-2.82598E-01
-1.26096E-04,-2.82598E-01
-1.26092E-04,-2.81777E-01
-1.26088E-04,-2.80137E-01
-1.26084E-04,-2.80137E-01
-1.26080E-04,-2.79316E-01
-1.26076E-04,-2.80957E-01
-1.26072E-04,-2.76855E-01
-1.26068E-04,-2.76855E-01
-1.26064E-04,-2.72754E-01
-1.26060E-04,-2.75215E-01
-1.26056E-04,-2.75215E-01
-1.26052E-04,-2.70293E-01
-1.26048E-04,-2.68652E-01
-1.26044E-04,-2.71113E-01
-1.26040E-04,-2.71113E-01
-1.26036E-04,-2.68652E-01
-1.26032E-04,-2.67012E-01
-1.26028E-04,-2.66191E-01
-1.26024E-04,-2.64551E-01
-1.26020E-04,-2.63730E-01
-1.26016E-04,-2.62090E-01
-1.26012E-04,-2.62090E-01
-1.26008E-04,-2.62910E-01
-1.26004E-04,-2.61270E-01
-1.26000E-04,-2.59629E-01
-1.25996E-04,-2.56348E-01
-1.25992E-04,-2.54707E-01
-1.25988E-04,-2.53887E-01
-1.25984E-04,-2.55527E-01
-1.25980E-04,-2.53887E-01
-1.25976E-04,-2.55527E-01
-1.25972E-04,-2.52246E-01
-1.25968E-04,-2.50605E-01
-1.25964E-04,-2.48965E-01
-1.25960E-04,-2.47324E-01
-1.25956E-04,-2.45684E-01
-1.25952E-04,-2.47324E-01
-1.25948E-04,-2.44863E-01
-1.25944E-04,-2.42402E-01
-1.25940E-04,-2.41582E-01
-1.25936E-04,-2.40762E-01
-1.25932E-04,-2.38301E-01
-1.25928E-04,-2.35840E-01
-1.25924E-04,-2.36660E-01
-1.25920E-04,-2.37480E-01
-1.25916E-04,-2.34199E-01
-1.25912E-04,-2.34199E-01
-1.25908E-04,-2.31738E-01
-1.25904E-04,-2.33379E-01
-1.25900E-04,-2.29277E-01
-1.25896E-04,-2.28457E-01
-1.25892E-04,-2.27637E-01
-1.25888E-04,-2.25176E-01
-1.25884E-04,-2.22715E-01
-1.25880E-04,-2.24355E-01
-1.25876E-04,-2.25176E-01
-1.25872E-04,-2.22715E-01
-1.25868E-04,-2.18613E-01
-1.25864E-04,-2.16152E-01
-1.25860E-04,-2.16152E-01
-1.25856E-04,-2.15332E-01
-1.25852E-04,-2.15332E-01
-1.25848E-04,-2.12051E-01
-1.25844E-04,-2.13691E-01
-1.25840E-04,-2.07949E-01
-1.25836E-04,-2.07949E-01
-1.25832E-04,-2.07129E-01
-1.25828E-04,-2.06309E-01
-1.25824E-04,-2.07129E-01
-1.25820E-04,-2.05488E-01
-1.25816E-04,-2.03848E-01
-1.25812E-04,-2.01387E-01
-1.25808E-04,-2.00566E-01
-1.25804E-04,-1.99746E-01
-1.25800E-04,-1.94004E-01
-1.25796E-04,-1.97285E-01
-1.25792E-04,-1.92363E-01
-1.25788E-04,-1.93184E-01
-1.25784E-04,-1.94004E-01
-1.25780E-04,-1.90723E-01
-1.25776E-04,-1.89902E-01
-1.25772E-04,-1.88262E-01
-1.25768E-04,-1.86621E-01
-1.25764E-04,-1.85801E-01
-1.25760E-04,-1.83340E-01
-1.25756E-04,-1.82520E-01
-1.25752E-04,-1.80059E-01
-1.25748E-04,-1.80879E-01
-1.25744E-04,-1.76777E-01
-1.25740E-04,-1.75957E-01
-1.25736E-04,-1.74316E-01
-1.25732E-04,-1.72676E-01
-1.25728E-04,-1.71035E-01
-1.25724E-04,-1.72676E-01
-1.25720E-04,-1.68574E-01
-1.25716E-04,-1.68574E-01
-1.25712E-04,-1.66934E-01
-1.25708E-04,-1.65293E-01
-1.25704E-04,-1.60371E-01
-1.25700E-04,-1.58730E-01
-1.25696E-04,-1.57910E-01
-1.25692E-04,-1.61191E-01
-1.25688E-04,-1.56270E-01
-1.25684E-04,-1.55449E-01
-1.25680E-04,-1.56270E-01
-1.25676E-04,-1.56270E-01
-1.25672E-04,-1.50527E-01
-1.25668E-04,-1.50527E-01
-1.25664E-04,-1.47246E-01
-1.25660E-04,-1.49707E-01
-1.25656E-04,-1.44785E-01
-1.25652E-04,-1.44785E-01
-1.25648E-04,-1.42324E-01
-1.25644E-04,-1.43145E-01
-1.25640E-04,-1.37402E-01
-1.25636E-04,-1.38223E-01
-1.25632E-04,-1.34941E-01
-1.25628E-04,-1.32480E-01
-1.25624E-04,-1.34121E-01
-1.25620E-04,-1.32480E-01
-1.25616E-04,-1.30020E-01
-1.25612E-04,-1.30840E-01
-1.25608E-04,-1.25098E-01
-1.25604E-04,-1.25098E-01
-1.25600E-04,-1.23457E-01
-1.25596E-04,-1.21816E-01
-1.25592E-04,-1.20996E-01
-1.25588E-04,-1.20176E-01
-1.25584E-04,-1.17715E-01
-1.25580E-04,-1.16074E-01
-1.25576E-04,-1.13613E-01
-1.25572E-04,-1.13613E-01
-1.25568E-04,-1.11973E-01
-1.25564E-04,-1.09512E-01
-1.25560E-04,-1.06230E-01
-1.25556E-04,-1.06230E-01
-1.25552E-04,-1.02949E-01
-1.25548E-04,-1.04590E-01
-1.25544E-04,-1.00488E-01
-1.25540E-04,-9.96680E-02
-1.25536E-04,-9.80273E-02
-1.25532E-04,-9.47461E-02
-1.25528E-04,-9.72070E-02
-1.25524E-04,-9.31055E-02
-1.25520E-04,-9.06445E-02
-1.25516E-04,-8.73633E-02
-1.25512E-04,-8.57227E-02
-1.25508E-04,-8.81836E-02
-1.25504E-04,-8.40820E-02
-1.25500E-04,-8.40820E-02
-1.25496E-04,-8.24414E-02
-1.25492E-04,-8.08008E-02
-1.25488E-04,-7.99805E-02
-1.25484E-04,-7.66992E-02
-1.25480E-04,-7.50586E-02
-1.25476E-04,-7.50586E-02
-1.25472E-04,-7.09570E-02
-1.25468E-04,-7.17773E-02
-1.25464E-04,-7.01367E-02
-1.25460E-04,-6.60352E-02
-1.25456E-04,-6.68555E-02
-1.25452E-04,-6.43945E-02
-1.25448E-04,-6.11133E-02
-1.25444E-04,-6.27539E-02
-1.25440E-04,-6.02930E-02
-1.25436E-04,-5.78320E-02
-1.25432E-04,-5.53711E-02
-1.25428E-04,-5.37305E-02
-1.25424E-04,-5.20898E-02
-1.25420E-04,-5.12695E-02
-1.25416E-04,-4.63477E-02
-1.25412E-04,-4.79883E-02
-1.25408E-04,-4.79883E-02
-1.25404E-04,-4.38867E-02
-1.25400E-04,-4.06055E-02
-1.25396E-04,-4.06055E-02
-1.25392E-04,-4.06055E-02
-1.25388E-04,-3.56836E-02
-1.25384E-04,-3.48633E-02
-1.25380E-04,-3.40430E-02
-1.25376E-04,-3.15820E-02
-1.25372E-04,-2.99414E-02
-1.25368E-04,-2.66602E-02
-1.25364E-04,-2.91211E-02
-1.25360E-04,-2.66602E-02
-1.25356E-04,-2.58398E-02
-1.25352E-04,-2.00977E-02
-1.25348E-04,-2.00977E-02
-1.25344E-04,-1.92773E-02
-1.25340E-04,-1.51758E-02
-1.25336E-04,-1.51758E-02
-1.25332E-04,-1.27148E-02
-1.25328E-04,-9.43359E-03
-1.25324E-04,-1.18945E-02
-1.25320E-04,-9.43359E-03
-1.25316E-04,-7.79297E-03
-1.25312E-04,-3.69141E-03
-1.25308E-04,-5.33203E-03
-1.25304E-04,-2.05078E-03
-1.25300E-04,-4.10156E-04
-1.25296E-04,4.10156E-04
-1.25292E-04,1.23047E-03
-1.25288E-04,5.33203E-03
-1.25284E-04,4.51172E-03
-1.25280E-04,9.43359E-03
-1.25276E-04,1.02539E-02
-1.25272E-04,1.43555E-02
-1.25268E-04,1.18945E-02
-1.25264E-04,1.27148E-02
-1.25260E-04,1.76367E-02
-1.25256E-04,1.84570E-02
-1.25252E-04,1.92773E-02
-1.25248E-04,2.17383E-02
-1.25244E-04,2.25586E-02
-1.25240E-04,2.41992E-02
-1.25236E-04,2.66602E-02
-1.25232E-04,2.99414E-02
-1.25228E-04,2.99414E-02
-1.25224E-04,2.99414E-02
-1.25220E-04,3.15820E-02
-1.25216E-04,3.48633E-02
-1.25212E-04,3.48633E-02
-1.25208E-04,3.97852E-02
-1.25204E-04,3.97852E-02
-1.25200E-04,4.14258E-02
-1.25196E-04,4.14258E-02
-1.25192E-04,4.38867E-02
-1.25188E-04,4.71680E-02
-1.25184E-04,4.96289E-02
-1.25180E-04,4.88086E-02
-1.25176E-04,4.88086E-02
-1.25172E-04,5.20898E-02
-1.25168E-04,5.37305E-02
-1.25164E-04,5.86523E-02
-1.25160E-04,5.53711E-02
-1.25156E-04,5.94727E-02
-1.25152E-04,6.02930E-02
-1.25148E-04,6.35742E-02
-1.25144E-04,6.60352E-02
-1.25140E-04,6.43945E-02
-1.25136E-04,6.84961E-02
-1.25132E-04,7.17773E-02
-1.25128E-04,7.17773E-02
-1.25124E-04,7.42383E-02
-1.25120E-04,7.17773E-02
-1.25116E-04,7.58789E-02
-1.25112E-04,7.83398E-02
-1.25108E-04,7.83398E-02
-1.25104E-04,8.24414E-02
-1.25100E-04,8.32617E-02
-1.25096E-04,8.40820E-02
-1.25092E-04,8.40820E-02
-1.25088E-04,8.73633E-02
-1.25084E-04,8.90039E-02
-1.25080E-04,8.98242E-02
-1.25076E-04,9.31055E-02
-1.25072E-04,9.39258E-02
-1.25068E-04,9.55664E-02
-1.25064E-04,9.88477E-02
-1.25060E-04,9.88477E-02
-1.25056E-04,1.01309E-01
-1.25052E-04,1.03770E-01
-1.25048E-04,1.02129E-01
-1.25044E-04,1.06230E-01
-1.25040E-04,1.07871E-01
-1.25036E-04,1.06230E-01
-1.25032E-04,1.11152E-01
-1.25028E-04,1.11973E-01
-1.25024E-04,1.11152E-01
-1.25020E-04,1.16895E-01
-1.25016E-04,1.14434E-01
-1.25012E-04,1.19355E-01
-1.25008E-04,1.19355E-01
-1.25004E-04,1.20176E-01
-1.25000E-04,1.25098E-01
-1.24996E-04,1.23457E-01
-1.24992E-04,1.23457E-01
-1.24988E-04,1.29199E-01
-1.24984E-04,1.28379E-01
-1.24980E-04,1.30840E-01
-1.24976E-04,1.32480E-01
-1.24972E-04,1.32480E-01
-1.24968E-04,1.33301E-01
-1.24964E-04,1.40684E-01
-1.24960E-04,1.39043E-01
-1.24956E-04,1.39863E-01
-1.24952E-04,1.41504E-01
-1.24948E-04,1.40684E-01
-1.24944E-04,1.46426E-01
-1.24940E-04,1.47246E-01
-1.24936E-04,1.46426E-01
-1.24932E-04,1.48887E-01
-1.24928E-04,1.51348E-01
-1.24924E-04,1.52988E-01
-1.24920E-04,1.55449E-01
-1.24916E-04,1.55449E-01
-1.24912E-04,1.57910E-01
-1.24908E-04,1.61191E-01
-1.24904E-04,1.59551E-01
-1.24900E-04,1.61191E-01
-1.24896E-04,1.64473E-01
-1.24892E-04,1.62832E-01
-1.24888E-04,1.66934E-01
