in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
7.50E+01,3.020E+02,-1.400E+01,8.330E+01,2.500E+00
7.60E+01,3.162E+02,-1.362E+01,8.197E+01,2.500E+00
7.70E+01,3.311E+02,-1.315E+01,8.213E+01,2.500E+00
7.80E+01,3.467E+02,-1.286E+01,8.182E+01,2.500E+00
7.90E+01,3.631E+02,-1.234E+01,8.172E+01,2.500E+00
8.00E+01,3.802E+02,-1.203E+01,8.215E+01,2.500E+00
8.10E+01,3.981E+02,-1.162E+01,8.153E+01,2.500E+00
8.20E+01,4.169E+02,-1.117E+01,8.055E+01,2.500E+00
8.30E+01,4.365E+02,-1.084E+01,7.990E+01,2.500E+00
8.40E+01,4.571E+02,-1.044E+01,7.958E+01,2.500E+00
8.50E+01,4.786E+02,-1.009E+01,7.948E+01,2.500E+00
8.60E+01,5.012E+02,-9.745E+00,7.834E+01,2.500E+00
8.70E+01,5.248E+02,-9.305E+00,7.904E+01,2.500E+00
8.80E+01,5.495E+02,-8.951E+00,7.851E+01,2.500E+00
8.90E+01,5.754E+02,-8.616E+00,7.733E+01,2.500E+00
9.00E+01,6.026E+02,-8.180E+00,7.746E+01,2.500E+00
9.10E+01,6.310E+02,-7.888E+00,7.725E+01,2.500E+00
9.20E+01,6.607E+02,-7.538E+00,7.586E+01,2.500E+00
9.30E+01,6.918E+02,-7.086E+00,7.587E+01,2.500E+00
9.40E+01,7.244E+02,-6.825E+00,7.448E+01,2.500E+00
9.50E+01,7.586E+02,-6.420E+00,7.429E+01,2.500E+00
9.60E+01,7.943E+02,-6.069E+00,7.320E+01,2.500E+00
9.70E+01,8.318E+02,-5.737E+00,7.276E+01,2.500E+00
9.80E+01,8.710E+02,-5.274E+00,7.216E+01,2.500E+00
9.90E+01,9.120E+02,-4.914E+00,7.175E+01,2.500E+00
1.00E+02,9.550E+02,-4.646E+00,7.048E+01,2.500E+00
1.01E+02,1.000E+03,-4.312E+00,7.027E+01,2.500E+00
1.02E+02,1.047E+03,-3.954E+00,6.976E+01,2.500E+00
1.03E+02,1.096E+03,-3.634E+00,6.855E+01,2.500E+00
1.04E+02,1.148E+03,-3.301E+00,6.817E+01,2.500E+00
1.05E+02,1.202E+03,-2.988E+00,6.697E+01,2.500E+00
1.06E+02,1.259E+03,-2.632E+00,6.648E+01,2.500E+00
1.07E+02,1.318E+03,-2.293E+00,6.552E+01,2.500E+00
1.08E+02,1.380E+03,-2.043E+00,6.484E+01,2.500E+00
1.09E+02,1.445E+03,-1.705E+00,6.384E+01,2.500E+00
1.10E+02,1.514E+03,-1.391E+00,6.314E+01,2.500E+00
1.11E+02,1.585E+03,-1.099E+00,6.212E+01,2.500E+00
1.12E+02,1.660E+03,-7.806E-01,6.137E+01,2.500E+00
1.13E+02,1.738E+03,-4.899E-01,6.051E+01,2.500E+00
1.14E+02,1.820E+03,-1.797E-01,5.959E+01,2.500E+00
1.15E+02,1.905E+03,1.295E-01,5.850E+01,2.500E+00
1.16E+02,1.995E+03,4.166E-01,5.793E+01,2.500E+00
1.17E+02,2.089E+03,6.980E-01,5.685E+01,2.500E+00
1.18E+02,2.188E+03,9.732E-01,5.600E+01,2.500E+00
1.19E+02,2.291E+03,1.295E+00,5.499E+01,2.500E+00
1.20E+02,2.399E+03,1.572E+00,5.390E+01,2.500E+00
1.21E+02,2.512E+03,1.910E+00,5.301E+01,2.500E+00
1.22E+02,2.630E+03,2.176E+00,5.195E+01,2.500E+00
1.23E+02,2.754E+03,2.430E+00,5.092E+01,2.500E+00
1.24E+02,2.884E+03,2.700E+00,4.972E+01,2.500E+00
1.25E+02,3.020E+03,2.965E+00,4.884E+01,2.500E+00
1.26E+02,3.162E+03,3.176E+00,4.757E+01,2.500E+00
1.27E+02,3.311E+03,3.456E+00,4.644E+01,2.500E+00
1.28E+02,3.467E+03,3.697E+00,4.544E+01,2.500E+00
1.29E+02,3.631E+03,3.997E+00,4.411E+01,2.500E+00
1.30E+02,3.802E+03,4.201E+00,4.276E+01,2.500E+00
1.31E+02,3.981E+03,4.477E+00,4.152E+01,2.500E+00
1.32E+02,4.169E+03,4.703E+00,4.013E+01,2.500E+00
1.33E+02,4.365E+03,4.970E+00,3.888E+01,2.500E+00
1.34E+02,4.571E+03,5.209E+00,3.735E+01,2.500E+00
1.35E+02,4.786E+03,5.478E+00,3.589E+01,2.500E+00
1.36E+02,5.012E+03,5.698E+00,3.419E+01,2.500E+00
1.37E+02,5.248E+03,5.952E+00,3.254E+01,2.500E+00
1.38E+02,5.495E+03,6.138E+00,3.097E+01,2.500E+00
1.39E+02,5.754E+03,6.344E+00,2.917E+01,2.500E+00
1.40E+02,6.026E+03,6.587E+00,2.744E+01,2.500E+00
1.41E+02,6.310E+03,6.798E+00,2.562E+01,2.500E+00
1.42E+02,6.607E+03,6.991E+00,2.377E+01,2.500E+00
1.43E+02,6.918E+03,7.151E+00,2.181E+01,2.500E+00
1.44E+02,7.244E+03,7.310E+00,1.969E+01,2.500E+00
1.45E+02,7.586E+03,7.454E+00,1.759E+01,2.500E+00
1.46E+02,7.943E+03,7.589E+00,1.542E+01,2.500E+00
1.47E+02,8.318E+03,7.720E+00,1.324E+01,2.500E+00
1.48E+02,8.710E+03,7.814E+00,1.108E+01,2.500E+00
1.49E+02,9.120E+03,7.927E+00,8.761E+00,2.500E+00
1.50E+02,9.550E+03,8.000E+00,6.423E+00,2.500E+00
1.51E+02,1.000E+04,8.072E+00,4.046E+00,2.500E+00
