in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
5.40E+01,1.148E+02,-2.214E+01,8.716E+01,2.500E+00
5.50E+01,1.202E+02,-2.211E+01,8.571E+01,2.500E+00
5.60E+01,1.259E+02,-2.134E+01,8.832E+01,2.500E+00
5.70E+01,1.318E+02,-2.131E+01,8.733E+01,2.500E+00
5.80E+01,1.380E+02,-2.076E+01,8.768E+01,2.500E+00
5.90E+01,1.445E+02,-2.041E+01,8.693E+01,2.500E+00
6.00E+01,1.514E+02,-2.022E+01,8.556E+01,2.500E+00
6.10E+01,1.585E+02,-1.959E+01,8.725E+01,2.500E+00
6.20E+01,1.660E+02,-1.923E+01,8.695E+01,2.500E+00
6.30E+01,1.738E+02,-1.851E+01,8.604E+01,2.500E+00
6.40E+01,1.820E+02,-1.867E+01,8.665E+01,2.500E+00
6.50E+01,1.905E+02,-1.809E+01,8.728E+01,2.500E+00
6.60E+01,1.995E+02,-1.771E+01,8.696E+01,2.500E+00
6.70E+01,2.089E+02,-1.719E+01,8.422E+01,2.500E+00
6.80E+01,2.188E+02,-1.660E+01,8.562E+01,2.500E+00
6.90E+01,2.291E+02,-1.619E+01,8.513E+01,2.500E+00
7.00E+01,2.399E+02,-1.609E+01,8.482E+01,2.500E+00
7.10E+01,2.512E+02,-1.567E+01,8.538E+01,2.500E+00
7.20E+01,2.630E+02,-1.519E+01,8.557E+01,2.500E+00
7.30E+01,2.754E+02,-1.472E+01,8.418E+01,2.500E+00
7.40E+01,2.884E+02,-1.430E+01,8.553E+01,2.500E+00
7.50E+01,3.020E+02,-1.390E+01,8.378E+01,2.500E+00
7.60E+01,3.162E+02,-1.374E+01,8.492E+01,2.500E+00
7.70E+01,3.311E+02,-1.320E+01,8.391E+01,2.500E+00
7.80E+01,3.467E+02,-1.274E+01,8.432E+01,2.500E+00
7.90E+01,3.631E+02,-1.253E+01,8.321E+01,2.500E+00
8.00E+01,3.802E+02,-1.203E+01,8.328E+01,2.500E+00
8.10E+01,3.981E+02,-1.169E+01,8.325E+01,2.500E+00
8.20E+01,4.169E+02,-1.128E+01,8.197E+01,2.500E+00
8.30E+01,4.365E+02,-1.090E+01,8.141E+01,2.500E+00
8.40E+01,4.571E+02,-1.047E+01,8.225E+01,2.500E+00
8.50E+01,4.786E+02,-9.955E+00,8.146E+01,2.500E+00
8.60E+01,5.012E+02,-9.652E+00,8.099E+01,2.500E+00
8.70E+01,5.248E+02,-9.342E+00,8.100E+01,2.500E+00
8.80E+01,5.495E+02,-8.970E+00,8.023E+01,2.500E+00
8.90E+01,5.754E+02,-8.563E+00,7.887E+01,2.500E+00
9.00E+01,6.026E+02,-8.141E+00,7.837E+01,2.500E+00
9.10E+01,6.310E+02,-7.750E+00,7.917E+01,2.500E+00
9.20E+01,6.607E+02,-7.478E+00,7.787E+01,2.500E+00
9.30E+01,6.918E+02,-7.034E+00,7.770E+01,2.500E+00
9.40E+01,7.244E+02,-6.697E+00,7.680E+01,2.500E+00
9.50E+01,7.586E+02,-6.283E+00,7.694E+01,2.500E+00
9.60E+01,7.943E+02,-5.936E+00,7.585E+01,2.500E+00
9.70E+01,8.318E+02,-5.601E+00,7.566E+01,2.500E+00
9.80E+01,8.710E+02,-5.276E+00,7.497E+01,2.500E+00
9.90E+01,9.120E+02,-4.771E+00,7.463E+01,2.500E+00
1.00E+02,9.550E+02,-4.641E+00,7.428E+01,2.500E+00
1.01E+02,1.000E+03,-4.171E+00,7.333E+01,2.500E+00
1.02E+02,1.047E+03,-3.825E+00,7.217E+01,2.500E+00
1.03E+02,1.096E+03,-3.520E+00,7.210E+01,2.500E+00
1.04E+02,1.148E+03,-3.153E+00,7.123E+01,2.500E+00
1.05E+02,1.202E+03,-2.840E+00,7.045E+01,2.500E+00
1.06E+02,1.259E+03,-2.508E+00,7.000E+01,2.500E+00
1.07E+02,1.318E+03,-2.115E+00,6.911E+01,2.500E+00
1.08E+02,1.380E+03,-1.802E+00,6.849E+01,2.500E+00
1.09E+02,1.445E+03,-1.489E+00,6.764E+01,2.500E+00
1.10E+02,1.514E+03,-1.175E+00,6.722E+01,2.500E+00
1.11E+02,1.585E+03,-8.711E-01,6.650E+01,2.500E+00
1.12E+02,1.660E+03,-4.832E-01,6.572E+01,2.500E+00
1.13E+02,1.738E+03,-1.538E-01,6.517E+01,2.500E+00
1.14E+02,1.820E+03,1.498E-01,6.422E+01,2.500E+00
1.15E+02,1.905E+03,4.385E-01,6.352E+01,2.500E+00
1.16E+02,1.995E+03,7.420E-01,6.278E+01,2.500E+00
1.17E+02,2.089E+03,1.081E+00,6.180E+01,2.500E+00
1.18E+02,2.188E+03,1.462E+00,6.143E+01,2.500E+00
1.19E+02,2.291E+03,1.757E+00,6.051E+01,2.500E+00
1.20E+02,2.399E+03,2.032E+00,5.983E+01,2.500E+00
1.21E+02,2.512E+03,2.413E+00,5.908E+01,2.500E+00
1.22E+02,2.630E+03,2.640E+00,5.795E+01,2.500E+00
1.23E+02,2.754E+03,2.947E+00,5.731E+01,2.500E+00
1.24E+02,2.884E+03,3.302E+00,5.599E+01,2.500E+00
1.25E+02,3.020E+03,3.591E+00,5.541E+01,2.500E+00
1.26E+02,3.162E+03,3.925E+00,5.440E+01,2.500E+00
1.27E+02,3.311E+03,4.223E+00,5.329E+01,2.500E+00
1.28E+02,3.467E+03,4.582E+00,5.226E+01,2.500E+00
1.29E+02,3.631E+03,4.886E+00,5.110E+01,2.500E+00
1.30E+02,3.802E+03,5.208E+00,4.999E+01,2.500E+00
1.31E+02,3.981E+03,5.517E+00,4.879E+01,2.500E+00
1.32E+02,4.169E+03,5.829E+00,4.748E+01,2.500E+00
1.33E+02,4.365E+03,6.211E+00,4.621E+01,2.500E+00
1.34E+02,4.571E+03,6.514E+00,4.440E+01,2.500E+00
1.35E+02,4.786E+03,6.823E+00,4.290E+01,2.500E+00
1.36E+02,5.012E+03,7.092E+00,4.126E+01,2.500E+00
1.37E+02,5.248E+03,7.402E+00,3.941E+01,2.500E+00
1.38E+02,5.495E+03,7.698E+00,3.762E+01,2.500E+00
1.39E+02,5.754E+03,7.926E+00,3.586E+01,2.500E+00
1.40E+02,6.026E+03,8.204E+00,3.384E+01,2.500E+00
1.41E+02,6.310E+03,8.463E+00,3.168E+01,2.500E+00
1.42E+02,6.607E+03,8.710E+00,2.952E+01,2.500E+00
1.43E+02,6.918E+03,8.933E+00,2.705E+01,2.500E+00
1.44E+02,7.244E+03,9.183E+00,2.465E+01,2.500E+00
1.45E+02,7.586E+03,9.373E+00,2.223E+01,2.500E+00
1.46E+02,7.943E+03,9.560E+00,1.962E+01,2.500E+00
1.47E+02,8.318E+03,9.756E+00,1.696E+01,2.500E+00
1.48E+02,8.710E+03,9.918E+00,1.424E+01,2.500E+00
1.49E+02,9.120E+03,1.003E+01,1.138E+01,2.500E+00
1.50E+02,9.550E+03,1.015E+01,8.533E+00,2.500E+00
1.51E+02,1.000E+04,1.025E+01,5.619E+00,2.500E+00
