in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
8.60E+01,5.012E+02,-9.495E+00,7.887E+01,2.500E+00
8.70E+01,5.248E+02,-9.101E+00,7.820E+01,2.500E+00
8.80E+01,5.495E+02,-8.761E+00,7.783E+01,2.500E+00
8.90E+01,5.754E+02,-8.346E+00,7.705E+01,2.500E+00
9.00E+01,6.026E+02,-7.916E+00,7.670E+01,2.500E+00
9.10E+01,6.310E+02,-7.563E+00,7.638E+01,2.500E+00
9.20E+01,6.607E+02,-7.250E+00,7.547E+01,2.500E+00
9.30E+01,6.918E+02,-6.963E+00,7.503E+01,2.500E+00
9.40E+01,7.244E+02,-6.590E+00,7.418E+01,2.500E+00
9.50E+01,7.586E+02,-6.203E+00,7.379E+01,2.500E+00
9.60E+01,7.943E+02,-5.861E+00,7.333E+01,2.500E+00
9.70E+01,8.318E+02,-5.529E+00,7.292E+01,2.500E+00
9.80E+01,8.710E+02,-5.152E+00,7.224E+01,2.500E+00
9.90E+01,9.120E+02,-4.751E+00,7.128E+01,2.500E+00
1.00E+02,9.550E+02,-4.469E+00,7.077E+01,2.500E+00
1.01E+02,1.000E+03,-4.044E+00,6.980E+01,2.500E+00
1.02E+02,1.047E+03,-3.683E+00,6.899E+01,2.500E+00
1.03E+02,1.096E+03,-3.386E+00,6.856E+01,2.500E+00
1.04E+02,1.148E+03,-3.098E+00,6.778E+01,2.500E+00
1.05E+02,1.202E+03,-2.729E+00,6.645E+01,2.500E+00
1.06E+02,1.259E+03,-2.411E+00,6.577E+01,2.500E+00
1.07E+02,1.318E+03,-2.120E+00,6.513E+01,2.500E+00
1.08E+02,1.380E+03,-1.777E+00,6.458E+01,2.500E+00
1.09E+02,1.445E+03,-1.420E+00,6.370E+01,2.500E+00
1.10E+02,1.514E+03,-1.164E+00,6.290E+01,2.500E+00
1.11E+02,1.585E+03,-8.231E-01,6.165E+01,2.500E+00
1.12E+02,1.660E+03,-5.799E-01,6.113E+01,2.500E+00
1.13E+02,1.738E+03,-2.208E-01,6.018E+01,2.500E+00
1.14E+02,1.820E+03,5.823E-02,5.922E+01,2.500E+00
1.15E+02,1.905E+03,3.490E-01,5.869E+01,2.500E+00
1.16E+02,1.995E+03,7.325E-01,5.739E+01,2.500E+00
1.17E+02,2.089E+03,1.010E+00,5.669E+01,2.500E+00
1.18E+02,2.188E+03,1.220E+00,5.584E+01,2.500E+00
1.19E+02,2.291E+03,1.575E+00,5.473E+01,2.500E+00
1.20E+02,2.399E+03,1.833E+00,5.364E+01,2.500E+00
1.21E+02,2.512E+03,2.138E+00,5.260E+01,2.500E+00
1.22E+02,2.630E+03,2.302E+00,5.187E+01,2.500E+00
1.23E+02,2.754E+03,2.605E+00,5.072E+01,2.500E+00
1.24E+02,2.884E+03,2.853E+00,4.972E+01,2.500E+00
1.25E+02,3.020E+03,3.146E+00,4.853E+01,2.500E+00
1.26E+02,3.162E+03,3.401E+00,4.761E+01,2.500E+00
1.27E+02,3.311E+03,3.690E+00,4.643E+01,2.500E+00
1.28E+02,3.467E+03,3.946E+00,4.524E+01,2.500E+00
1.29E+02,3.631E+03,4.181E+00,4.401E+01,2.500E+00
1.30E+02,3.802E+03,4.442E+00,4.278E+01,2.500E+00
1.31E+02,3.981E+03,4.701E+00,4.139E+01,2.500E+00
1.32E+02,4.169E+03,4.941E+00,3.997E+01,2.500E+00
1.33E+02,4.365E+03,5.174E+00,3.887E+01,2.500E+00
1.34E+02,4.571E+03,5.424E+00,3.717E+01,2.500E+00
1.35E+02,4.786E+03,5.645E+00,3.566E+01,2.500E+00
1.36E+02,5.012E+03,5.920E+00,3.411E+01,2.500E+00
1.37E+02,5.248E+03,6.143E+00,3.248E+01,2.500E+00
1.38E+02,5.495E+03,6.348E+00,3.070E+01,2.500E+00
1.39E+02,5.754E+03,6.539E+00,2.909E+01,2.500E+00
1.40E+02,6.026E+03,6.749E+00,2.728E+01,2.500E+00
1.41E+02,6.310E+03,6.943E+00,2.538E+01,2.500E+00
1.42E+02,6.607E+03,7.142E+00,2.346E+01,2.500E+00
1.43E+02,6.918E+03,7.296E+00,2.158E+01,2.500E+00
1.44E+02,7.244E+03,7.469E+00,1.950E+01,2.500E+00
1.45E+02,7.586E+03,7.600E+00,1.744E+01,2.500E+00
1.46E+02,7.943E+03,7.752E+00,1.541E+01,2.500E+00
1.47E+02,8.318E+03,7.876E+00,1.309E+01,2.500E+00
1.48E+02,8.710E+03,7.992E+00,1.087E+01,2.500E+00
1.49E+02,9.120E+03,8.066E+00,8.634E+00,2.500E+00
1.50E+02,9.550E+03,8.159E+00,6.305E+00,2.500E+00
1.51E+02,1.000E+04,8.234E+00,4.095E+00,2.500E+00
